GENE	adrenal_gland	anus	ascites	cardia	cerebral_cortex	cervix_uteri	colon	earwax	esophagus	gall_bladder	hair_follicle	kidney	liver	lung	lymph_node	milk	nasopharynx	oral_cavity	ovary	pancreas	placenta	prostate	rectum	saliva	salivary_gland	seminal_vesicle	skin	spleen	stomach	testis	thyroid_gland	tonsil	tube	uterus_post-menopause	uterus_pre-menopause	vulva
ENSG00000178965	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	3.19294502150719	x	x	x	x	x	x	x	x
ENSG00000131174	x	x	x	x	x	x	x	x	9.10513657152146	31.0687585800388	x	x	x	x	x	x	x	11.2387474209851	x	x	x	8.28172784977068	14.3097607658356	x	x	x	x	x	x	x	x	x	x	34.4960049011979	30.5584793991177	x
ENSG00000198130	817.593118377562	190.963057110924	120.390741018821	232.813209554491	37.9047982257485	247.301872216767	209.700092063732	x	139.661437136512	446.298477152949	x	928.389793474219	641.930135608817	238.432493821628	126.743116121783	29.8867603738469	567.475575420767	443.284369900008	234.396158797072	205.949577356903	140.39299877063	163.80774227932	470.344028482733	77.7441275127824	171.199074582314	87.3799086923572	392.913840249523	219.978164346695	298.255578959489	266.163279242517	389.794658477755	162.745652230086	344.023901464129	151.17876697167	234.364477460777	133.638824362915
ENSG00000117115	x	54.5171326756334	x	x	x	19.2548270128728	169.318770154243	x	10.356176049818	x	x	26.5262627828953	x	32.0073460020859	x	34.9045720407563	x	x	x	5.34505117144919	x	8.67439169951559	219.724812201209	60.5312735041986	281.823565537305	x	27.8110162478112	25.3118939875282	42.6527681951084	9.21989492591633	x	359.020529551381	x	x	8.68929834237282	x
ENSG00000152689	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	13.3687523523757	x	x	x	x	x	x	x	x
ENSG00000076770	x	x	x	x	x	x	x	x	x	x	x	x	9.14030033206153	x	x	x	x	x	x	x	4.20532596813389	x	x	x	x	x	x	x	x	8.88969491187186	x	x	x	x	x	x
ENSG00000151893	x	3.80766818263199	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	2.84075645645256	x	3.5417242907883	x	x	x	x	x	x
ENSG00000125356	x	x	x	x	x	x	x	x	x	33.4077034165692	x	37.61638766047	32.4713403851689	145.24482337239	x	x	x	x	x	x	x	26.7155998913621	x	x	21.6026284711663	x	x	x	x	x	x	x	x	x	x	x
ENSG00000090013	1562.3053462838	1021.02129946391	365.734444025387	1508.82583893265	4928.45429833142	1762.99704421505	1415.65974507425	482.487028501209	1131.40479366097	2702.42400870153	529.406853369481	1283.38899624356	2276.31048953101	2757.46045061936	1267.64478108088	363.17137336467	2261.79783728697	2354.14618930747	1708.39882460466	3069.87177482054	989.478155918837	1064.90508466304	1676.5241697249	251.923738865654	1688.04677016214	308.888433757831	2495.77398412806	4655.2897326507	1908.29261152612	869.447475133591	2669.73192388568	725.126192102275	2304.33685568765	1224.70730044339	1003.54529311176	4709.37648770565
ENSG00000142449	2.25527389387282	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	10.8306598101196	x	x	x	x	x	x
ENSG00000115009	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	67.6666681387917	x	x	x
ENSG00000067048	x	9.6892091819461	x	x	x	x	23.6442248536135	x	10.1231912118018	x	82.8947513937365	x	x	x	x	x	x	x	x	x	x	27.6231489540383	x	x	x	x	x	x	13.8977336188786	13.6868351598208	x	x	x	x	x	x
ENSG00000197683	x	x	x	x	x	x	x	x	x	x	5559.43760185486	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000140374	1246.33712997335	404.885657409547	111.303529970122	532.230412795181	406.50700038626	317.040928092732	413.593010611635	453.852726575212	432.858272235286	2081.24003147316	966.682562164823	1058.32481312868	1584.91170857087	547.287829213629	807.615951802479	x	940.158398008863	534.290150677387	272.10426503608	599.138868848647	809.927025745546	266.812798845929	788.513494303176	230.002958789456	926.145394114961	35.2513691345842	581.210109997436	449.508916631204	558.2388001788	448.385136580879	353.820347219627	682.091911194031	446.830792405786	391.349407592493	313.662013403843	617.758175037907
ENSG00000079112	x	x	x	x	x	x	974.716043053125	x	x	x	x	x	x	x	x	x	x	x	x	75.4646542321583	x	9.32904544685183	1340.45996190987	x	x	x	x	x	144.973470018395	x	x	x	x	x	x	x
ENSG00000184984	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	3.05870857835738	x	x	x	x	x	x	x	x	x	x	x
ENSG00000137693	3.91142537873978	15.9572192714896	x	x	112.838399201391	5.16624820124319	9.73495549039571	x	58.3518144785501	x	x	x	10.9681018809195	x	x	x	x	10.2893460086159	37.9086699093758	x	35.1944805365722	15.1642456589725	13.1009332539384	x	9.19652468075958	233.983846912889	50.3681822142765	x	x	38.6255048067295	11.1040733068666	8.49957610062959	x	x	62.9483163539254	10.4691585499199
ENSG00000145826	x	x	x	x	x	x	x	x	20.8902437030915	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	37.1963263260042	x	21.3002376003707	26.3567012852583	x	x	x
ENSG00000187024	23.5295774826568	x	x	x	x	x	x	x	x	x	x	10.7036229375632	x	x	x	x	x	x	10.7964887151798	x	x	x	x	x	18.440876755847	x	x	x	7.64926026942983	x	x	x	x	x	x	x
ENSG00000172409	x	x	x	x	x	11.4527342054664	x	x	x	x	x	x	x	x	13.5451575371976	x	x	11.4049054937389	x	x	x	x	x	x	x	x	x	17.8895043053059	16.9131898524067	16.6565317687621	x	x	11.6575635664161	x	x	x
ENSG00000135749	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	3.05139078153754	x	x	x	x
ENSG00000039600	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	14.5466926444423	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000181195	x	x	x	19.9056559234424	106.949067887996	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000168066	164.286629178619	322.703719065565	x	13.7561276381599	46.1930592210761	80.3671694245266	128.723044024734	x	181.546452193206	22.1241793807712	x	24.9113714247147	133.872473710768	96.1880703486316	475.251564885825	x	x	48.0189248598055	160.161392168909	80.3144000228705	136.873059032	52.5916135257956	81.52027401125	x	81.0689994096622	131.655905915802	148.001492445575	174.74704564045	332.317372950169	222.084562167993	51.8211421127945	178.498446449908	73.6240650023078	85.976570140637	87.0432306573139	x
ENSG00000156222	x	x	x	x	x	x	x	x	x	x	x	52.029889757891	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000122033	152.999088365488	x	x	x	x	x	23.7994971635671	x	x	x	x	x	46.7529673687966	x	29.8754154013372	x	x	x	106.973284832599	x	x	x	x	x	254.809264448848	x	54.7277470999727	58.2097758676358	x	72.5732671251929	x	x	x	x	x	x
ENSG00000072954	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	25.9800180018112	x	x	x	x
ENSG00000136068	1760.41918412883	1285.72979867743	629.451278577096	721.328130120609	491.21922745608	506.883032857809	1471.58002539854	58.0692024733954	1103.18500531105	1298.03914109734	7164.53125540623	1449.38569198034	2652.09684527312	1281.52502194381	869.610421797265	411.351162239446	689.761974384946	158.473108250209	1755.74694135107	1732.6765953717	2353.91865645618	269.275012525442	1016.35442543034	796.74243440466	1934.02308255925	1894.16537277113	2151.68010705386	3316.16523546396	2395.81330640187	5265.55781533711	883.609889634362	666.659396733572	1031.89702480955	202.672686515307	367.056971296641	1331.74378961221
ENSG00000165714	26.1742242079802	17.7969152122935	x	x	x	x	x	x	27.8910650432597	x	x	5.95333738593389	10.6643132180065	11.4935469734763	20.4436726878572	x	x	x	45.9888217117382	4.79839821073279	29.4390195149406	14.2364317500925	x	x	10.2567851708141	16.657000250164	31.2083847099018	25.5971970414788	8.50901183690294	24.882321500255	18.5763804887807	14.2192288609086	x	17.6114934113347	23.4018603084359	x
ENSG00000164758	x	21.8622004130713	x	x	x	x	x	x	22.8414136733295	x	x	x	x	x	16.7423647731352	x	x	x	88.5202465622255	x	x	x	x	x	16.7996075217395	x	x	x	x	x	x	x	x	43.2688467567818	x	x
ENSG00000196950	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	12.9290001645607	x	x	x	x	x	x
ENSG00000100852	4.39689175227767	13.4533115828042	x	x	x	5.80745684929419	5.47160451240692	6.35740736505323	11.7132405603027	x	x	12.0008966880133	x	2.89612491418291	15.4540882667475	x	x	x	37.6949224555828	x	x	14.3490898938875	x	x	94.7645499260971	x	3.14553481874062	60.7806671825025	27.8731270709045	38.1466425011698	3.12056370837493	2.38862514531437	5.91132180012977	x	3.93117464573198	x
ENSG00000136108	x	5.93393976491463	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000105341	x	x	x	x	x	x	x	x	x	x	x	x	22.2767699504322	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	8.88727175023958	x	x	x	x	x	x	x
ENSG00000145041	53.2193098498673	x	x	x	x	x	4.41516465612133	x	11.3420227532664	x	x	4.84190101628634	x	x	36.0252026415721	x	x	x	14.8064864474641	x	x	x	x	x	52.8322390807183	x	x	10.7987888687397	x	32.164019838829	5.03611054532563	x	x	x	x	x
ENSG00000119812	11.9085584853003	24.2913337923014	x	x	x	x	7.40965732334406	x	x	x	x	x	58.2236615624946	x	4.65065688142643	x	x	x	46.9795273808644	x	13.3939513491552	63.9197025006342	x	x	27.9993458695658	7.57848103128351	x	36.2456810817089	x	8.50814592238781	x	x	x	x	x	x
ENSG00000104852	150.766565188469	240.68103900885	x	37.0488690658296	x	34.6319873210937	146.831296999194	x	62.8653002837832	7.94483105156535	x	x	16.9127456416147	8.63532557460809	445.432148163246	x	47.6813380105174	x	63.1633136755195	201.887278956383	265.417301059881	25.4134113837732	76.8444371209741	x	x	141.833590042792	75.0318941923252	151.747666772316	25.5719449181063	70.6798265440682	55.8271850764971	x	26.4385289825115	92.6230047774015	140.658185523539	35.0900452359315
ENSG00000147889	16.4566439551343	x	x	x	x	x	x	x	17.5360814249646	x	x	x	x	43.3583533527867	x	x	x	x	x	x	x	x	x	x	x	x	x	x	16.0497339402222	57.9122225756807	x	35.7604924327346	22.1248381014989	x	x	x
ENSG00000026025	1766.08925182278	13109.5708932327	2367.91788875971	6714.23896817538	16858.699289346	8765.80935044275	6346.91346412763	45.803856214532	5485.45202713773	163.178962449574	138.209741164726	1729.28149724951	364.681080284584	5185.20205809411	2919.67750574869	x	51731.5332255158	1843.75740557914	17828.088399755	11899.5955987874	6823.1681989542	2212.58801605523	3169.88038474071	4077.64935466268	4276.55875421655	4707.36240628167	4793.21456746257	9024.8603187576	4078.19766118571	3038.29168372128	14153.0744050031	1652.11865414668	13351.9331486931	4268.37597629401	3271.34482361136	8309.41747868243
ENSG00000078237	87.1753682677017	59.2740638779939	x	45.9862841082995	61.7687535634428	53.7329629871112	36.161085698566	x	80.5076526526242	x	x	15.862456893983	35.7860493191124	84.2164107993226	40.8535820847352	x	x	61.1526449265162	16.253579198347	31.9629057802735	13.0732043721729	63.2803006238426	58.397058385433	x	59.2124894896433	14.7939960016137	41.5768186060899	114.416760510244	73.683873489944	37.2289243836224	8.2493514602898	31.5721936355619	7.8134234198247	11.7313003180374	62.3534290629396	x
ENSG00000173020	28.195692224933	67.0998761843429	x	5.31201456759569	x	18.620570525469	35.0874402874401	x	70.1052959170294	x	x	x	x	30.9530198929587	187.191785973391	x	x	37.08561523782	21.125964558567	15.5069534876119	x	6.11131920231551	15.7397813720809	19.5124551803355	7.3659529975132	5.98114705918792	6.72372944562318	111.024328753169	64.1632141184668	13.4297286627141	x	51.0579922003099	25.2714598568646	x	25.2092151998286	x
ENSG00000183011	21.135009203641	x	x	x	x	x	x	x	22.5213137820115	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	20.2996270555234	x	x	x	x	x	x
ENSG00000142224	x	x	x	x	x	x	x	x	28.3717433395076	x	x	x	x	x	x	382.497769273862	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	53.6938851530072	x	x	106.896313718413
ENSG00000129197	x	x	x	x	x	x	x	x	x	x	x	x	x	x	4.32046877168932	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000184502	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	963.871894035558	x	x	x	x	x	x	x
ENSG00000130775	x	22.5804971061257	x	x	x	x	x	x	x	x	x	x	18.0409912531113	9.72190970842805	34.5848919291257	x	x	x	x	24.3525837189235	x	x	x	x	x	x	x	225.764801383103	21.5922495406904	x	x	8.01829985865056	x	x	x	x
ENSG00000029993	53.3777718398697	139.125884932059	x	x	x	x	44.2831093290641	x	94.7982828717536	57.5062939709932	x	8.09386318761799	57.2728774705726	187.512698938063	27.7942066879856	x	x	7.80082721271185	58.3829960784273	6.5236649831311	320.1906841625	7.71296549887741	39.7296841037974	24.6262531250695	18.5928240549589	x	8.48587539302947	24.913722231198	57.8421591160256	51.2061604158198	58.9295665692781	77.3270423447166	31.8945699822732	x	53.0266872157443	x
ENSG00000149636	x	8.80027274494287	x	x	x	x	x	x	x	x	x	x	21.0932880977325	x	6.73936628587582	x	x	x	18.19255390967	x	19.4094611704553	x	x	x	x	x	x	52.5243911384307	x	x	x	x	x	x	x	x
ENSG00000147123	30.4234498478924	15.5146018781522	x	x	23.096529610538	x	37.8597188308041	x	16.2095046601077	x	x	x	122.497769367117	20.0391813226316	142.575469465747	36.4217976746124	55.3247801627797	20.0078853582523	48.8772840422002	16.7321666714314	x	29.4872471423391	25.4750856285156	x	35.7657350336745	19.3611626346767	x	x	14.835597006704	37.7055916025779	21.5921425469977	16.527633930547	20.4511291673077	30.7059179073703	27.2010095804106	40.7150704988961
ENSG00000173166	x	2.19558191342528	x	x	x	x	x	x	x	x	x	x	18.8059476857724	x	x	x	x	x	x	x	x	x	x	x	1.68715471134925	x	x	23.1858666353699	x	x	x	x	x	x	x	x
ENSG00000169413	19.8999756780748	60.8885977574228	x	x	x	x	24.7640385189237	x	21.2052709408384	24.1190394129048	x	298.732971184845	70.3290671113272	52.4305064577053	46.6293005698533	x	x	x	41.9577562836594	21.8890172855294	x	x	33.3265022171345	x	x	x	x	x	19.4079252076391	19.1134094519018	28.246836809833	43.2428951849185	53.5083266432104	40.1694760183129	35.5843556056644	x
ENSG00000183747	x	x	x	x	x	x	x	x	x	721.615814369884	x	446.888519460163	643.468700496233	9.80415356919727	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000119203	33.4397754108922	61.3900559587826	x	x	x	17.6670305925313	58.2586360722351	x	7.12663682870748	x	x	18.254135538752	31.5147883877597	52.8623066375913	57.460729273652	x	x	x	34.9610359700158	x	15.0443305302832	6.48215062299124	x	x	62.8987522670132	x	x	29.7479509776187	78.2710496495601	28.748420026695	18.9863122301127	x	8.99150056516412	x	23.9182776671586	x
ENSG00000148848	x	2.71280768542142	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	245.312800560377	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000171564	2426.75921120875	2562.30523575477	24462.6899459791	2151.04045493312	81.1594508846248	2202.75221027264	4217.24679662746	x	3577.02320760712	259.142286755362	x	2130.05890146649	801.17486921892	1182.99150823709	784.899014858017	230.370175468992	1749.66368048973	1040.5316055275	1596.61050784691	2833.94613110236	1250.49998844224	1717.37804977255	3222.63057895106	1509.24641937135	1834.89991724154	2517.24523611762	2585.03396023405	2542.42021899054	1616.065994948	1295.49522772402	2549.33780641981	2032.6897629012	2084.04772466448	1920.58908908014	1108.75446848677	8641.40779313684
ENSG00000006757	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	17.5116409334504	x	x	x	x	x	x	x	x	9.52900245520017	x	11.8803213087504	x	6.80318976737819	x	x	x	x
ENSG00000161640	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	18.3196644319345	x	x	x	x	x	x	x	x	8.66531510997556	x	x	x	x	x	x	x	x
ENSG00000162736	111.45562095381	92.3607641997286	83.982571112395	31.4970391978983	475.95158016305	92.0072840326979	78.017751176906	463.312579241616	103.920519483739	8.4428574124355	x	123.584291759472	50.7978029204218	183.532719734824	32.6451256381487	x	25.3351352246579	155.759176150881	75.4341029209998	53.6356751499924	109.688109663058	54.0129317500055	46.6637002340873	57.8485391786523	54.5945674988895	124.126068068967	9.96691402150608	72.1698566543395	156.25588876345	99.8399033181813	49.4389539017368	143.802956785347	93.6528118912014	28.1226090764962	49.8251419302011	74.5793703100861
ENSG00000143420	14.9850065255056	53.4917927069292	x	x	68.2568838170904	x	37.2954504876906	x	87.8235334104062	x	x	x	66.800569159362	x	11.7042081629085	17.9394801889149	x	157.677472688455	206.474470685958	x	x	113.111404504178	25.0954001791197	x	70.4653516348335	57.2178007173839	42.881073668112	48.0197233446566	x	64.3456464632665	x	154.672378288285	20.146321706333	x	x	x
ENSG00000104964	x	13.1547143597283	x	x	x	x	16.0504855641894	x	27.4878344144527	x	x	x	x	x	10.0740557736946	x	x	x	41.0085946856978	x	43.5201143715066	8.38673096395955	x	x	15.1627490002261	8.20809216155508	18.45431667635	17.115882652837	x	6.19405236055829	18.3078154277537	14.0136566252897	17.3403587563978	13.0176585386164	46.1270632835796	x
ENSG00000108861	123.292696025912	115.268584659673	61.9345919809414	209.052976223715	54.5999712155688	169.631434247632	166.214298438693	x	164.224762541821	124.527011275387	89.6513795487004	161.247084623397	103.753120675249	101.512349181798	116.361471957325	x	112.103350169253	101.353813420636	52.4792212350745	152.568048218628	115.559492662054	306.41436886188	163.46203362414	x	88.5760328457652	137.308800115708	80.8532555695947	201.44408389972	140.284827753903	58.4724789140147	72.919449769423	156.284663035713	131.22559085164	124.437413300526	202.094897456793	123.750039092995
ENSG00000126883	16.66884804824	25.5011061397206	x	x	4.21815567097721	x	x	x	14.801837150151	x	x	x	23.3707160341592	x	134.533712723074	x	x	x	43.6650309795999	x	118.73737871026	9.06635916716416	9.30511022431044	x	6.53195266141318	21.2157582133668	35.7746641569295	38.4869614198815	21.6755880476896	69.3491293653325	x	3.0184678809999	x	x	9.93552665726577	x
ENSG00000160226	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	6.4130952385843	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000186298	22.6462719282489	30.7962351188776	x	25.5990862912486	11.4615599211394	59.8228268651642	37.5754663833794	x	40.2195074512505	9.14919585881015	x	20.603613119714	17.7855178655984	9.94436313042998	88.4406290751061	x	27.4546996302961	19.8576652679687	26.3072316904636	41.5163520556788	16.9806762545957	19.6340058462664	12.6419087781121	x	17.7486021547158	9.60789908363651	21.601513335134	81.9570474156541	44.1726320600038	21.7511556258146	32.1450416752587	49.21063116682	50.7439529571383	30.4753765144298	26.9967831945727	20.2046899722802
ENSG00000137947	x	63.7580086065883	x	x	x	x	x	x	x	x	x	21.3280184662621	x	20.5879967992692	61.0334171041381	x	x	x	158.355605626867	x	35.155404503408	15.1474089687515	x	x	x	x	x	84.5976810102515	x	42.3248797252794	x	x	x	x	x	x
ENSG00000167208	x	x	x	x	x	x	x	x	x	x	x	x	x	x	14.9738764844474	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000067900	122.444441237247	129.423580998723	32.2080775674824	153.509043503232	x	120.559228110791	216.092608577508	x	211.133754710294	37.7756443946951	38.851451913239	136.718355404513	63.2353344955635	161.302309381031	290.387525659729	x	8.09687841268855	x	120.912664160931	146.926912736905	105.165961742533	150.465841547956	182.687845188381	92.4393305833484	69.7917056470409	22.6683203179513	114.672057187965	310.026174859205	208.436696536197	70.9753085518566	18.9602871289959	62.8900520123978	179.583512974841	143.803674586014	159.236614498566	65.5459401494249
ENSG00000143384	5.36975437294948	x	x	x	x	x	x	x	5.72197163484983	x	x	x	x	x	20.9705357344076	x	x	x	x	x	x	x	x	x	x	x	x	5.81340117216937	x	x	x	11.6685431818918	x	x	x	x
ENSG00000151150	x	1.27618036072509	x	1.41441753302166	3.79968983044054	x	26.4708405100051	x	28.0001565623338	x	43.6727711206778	124.655278250454	3.05886428678153	37.9122214379336	13.6824232678401	x	x	x	47.2081729942549	16.5159990564988	36.5908717134855	4.27535834832399	2.0954971466386	x	176.518336707622	11.1481009931563	107.418690526911	7.34209041606954	28.0675357853513	3.60542742001918	23.0892864832302	12.2355815491521	20.1869152193124	x	x	x
ENSG00000116473	16.8104093904756	17.1451173621618	x	38.0045882996933	127.61935947224	61.0592129166835	67.9877355277696	x	44.7826283205205	15.2808324942826	x	11.4706022881847	45.6737595801299	33.2178148994578	65.6497981749129	10.0623915550084	45.8543759151701	60.8042184812492	38.1528330998041	13.8679820899363	160.711420228856	127.199342390163	126.685815951997	17.4501315934012	23.0559900203809	80.2347543897233	60.1308049346834	13.2203894093133	45.0855682918703	48.0412188547566	17.896035343491	18.2646145665599	62.1512420633866	59.3827027046199	45.0895716133876	33.7455321571264
ENSG00000133574	184.490162864016	125.442334408982	98.8548244822016	115.85864782625	15.5621277181684	148.91334256962	153.056183700455	x	87.3739513329302	12.4224761248019	x	55.9498115493593	50.1303339496229	175.527663973575	640.436089380121	x	111.831254659133	377.469153671416	204.38407776556	315.669381319664	69.1674050739381	158.37855291887	223.141963631522	x	48.1969322589711	13.0452882218113	58.659643493563	1001.96236885379	149.940354213387	38.1132003535085	232.77587460375	155.905331329315	206.695392846285	103.446150619976	293.242728525126	219.466088747448
ENSG00000068120	266.285638741887	131.413348699401	x	67.9691497825272	156.507647352775	158.837961376871	149.652167681079	24.8399269056026	128.146092170551	218.631536679793	x	187.561613981579	166.438112787781	113.158599169295	53.6736511034601	41.1338121825566	124.964678382324	56.4909375045854	95.6535188332985	198.417084678145	135.258201948222	68.3429658890126	129.468986847607	x	262.553670849318	x	405.582034651384	108.216211095109	175.926762225959	189.190294023352	170.699151331676	205.324584907723	103.936332611069	69.3568983814972	122.880394784735	x
ENSG00000151376	63.9537513461971	46.5907992359913	x	x	x	12.0672469884512	11.3693833269485	x	x	x	x	24.9365235377932	x	x	x	x	66.4567675170387	x	36.6049108548013	x	82.2067528933001	14.9079034336754	45.9014524262826	x	71.6036928122605	58.1421327064719	13.0721403717806	55.6153981461445	44.5517279214736	193.36498133899	x	9.92659277178678	x	18.4421523390004	32.6741681502466	x
ENSG00000180353	288.270607082724	166.870706842944	169.074579880075	8.80696732553779	260.24930929424	x	174.517936396459	x	356.991910012498	37.771661722645	x	x	67.2505734267569	153.954153187155	2233.31407884299	x	x	430.398407691762	231.270429515127	179.96649230217	70.103249423032	17.6835080047184	x	97.0510639762889	42.742912864352	49.5817227618659	33.4424904788025	708.035195647527	205.158241115586	83.0295388470885	11.0590014225951	338.603039049435	31.4238014216492	x	125.385613165494	20.8533276208368
ENSG00000100335	x	x	x	x	x	x	x	x	x	x	x	x	x	x	2.93177409805122	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	4.07828549255098	x	x	x	x
ENSG00000105245	x	x	x	x	x	7.83134169904822	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000168214	7.04970757744152	x	x	x	x	x	x	x	3.75605884277621	x	x	x	x	x	11.0125070461023	x	x	x	19.732075995865	x	7.9290403145416	x	5.90307493361931	x	x	x	x	5.36423977945492	3.43769760355678	x	x	x	x	7.11516094414525	18.9090156749298	x
ENSG00000005469	13.3000782327164	x	x	x	x	x	x	x	7.08623384826127	8.05993726522582	x	x	88.713015483905	x	x	x	x	x	x	x	x	x	x	x	x	x	x	10.1202507965149	x	x	x	x	x	x	x	x
ENSG00000196730	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	56.3594948955296	x	x	x	x	x	x	x	x	6.79105669657679	x	x	x	x	x	x
ENSG00000135709	x	2.77074979501739	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	5.72789235936215	x	x	8.86571405950175	x	x	4.25826387259737	x	x	24.8058128761721	7.94845933297932	5.15445746951962	x	x	x	x	x	x
ENSG00000173418	26.3265264269792	67.1267687246733	x	x	x	x	x	x	42.0800357884592	x	x	x	x	x	71.9692051812761	x	x	x	18.1197927813367	14.4789571944805	x	x	x	x	x	x	x	x	38.5133578154085	25.2859444245235	18.6844724783247	14.3019675159596	35.3942235464129	x	x	x
ENSG00000161270	x	x	x	x	x	x	x	x	x	x	x	47.1700352281198	x	x	x	x	x	x	x	x	x	x	x	41.0053606759811	3.86988152687404	x	21.1948431238435	x	x	x	x	x	x	x	x	x
ENSG00000150076	7.73685386384659	x	x	x	x	x	x	x	x	x	x	x	x	x	6.04295687121221	x	x	x	x	x	x	x	x	x	x	x	x	x	15.091101975306	x	x	x	x	x	x	x
ENSG00000231679	x	x	x	79.0948846800577	159.360313667407	69.3141867199106	65.3056624736819	x	111.841553280346	x	x	x	x	207.398055577725	314.248777079848	x	x	322.115350688947	168.557608408325	x	x	135.636450815465	117.181172667373	x	54.8388182565481	x	x	75.7524222335375	x	x	173.810486318666	57.0182830876535	x	141.242134400762	93.8401026452608	93.6412889021835
ENSG00000137809	x	10.5642991595738	x	x	x	103.975813974863	x	x	4.4149906727295	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	51.0415359889855	x	27.0098381816318	27.8514200198422	75.2704722329023	85.2006504949988	x
ENSG00000082458	x	x	x	x	x	9.12546066436869	8.59772410621009	x	11.0432554654268	x	x	x	x	9.10156533894393	x	x	x	4.54367553619997	28.1951997513412	11.3993360634555	x	10.6590950769632	x	x	16.244384890949	26.3808511815425	x	26.2858281077675	13.4763145584458	x	x	x	18.5773346100937	x	x	x
ENSG00000139318	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	3.7608212292985	x	x	x	x	x	x	x	x	x	x	x
ENSG00000156011	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	3.80814195183598	x	x	x	x	x	x	x	x	x	x	7.7211762720656	x	x	x	x	x	x
ENSG00000136933	x	x	x	x	x	11.3826154246166	x	x	18.3663611985547	x	x	x	x	11.352809663597	x	x	x	x	x	x	x	8.352714088483	x	x	6.75412792200547	10.9686913211965	x	x	25.2144595656797	32.7024028188624	x	x	x	x	x	x
ENSG00000122218	850.903679166091	962.274634594131	669.731630888501	662.830493452409	26.7763483812293	355.216511841502	334.673906239979	382.479893509947	357.049118309761	304.582824509134	1231.04504471133	806.242742748232	697.770521326646	1190.63450689948	802.35047551856	137.230093389164	16.0348287462807	x	402.962430653496	591.638792122259	1041.33846436228	221.476560341642	435.62449619762	347.822042468094	953.673272261453	x	826.36726838447	704.412832873656	1298.54379011947	715.784640553877	181.484009563949	383.217471632479	521.608419505458	231.387589359194	488.788908008314	70.8029039705171
