GENE	adrenal_gland	anus	ascites	cardia	cerebral_cortex	cervix_uteri	colon	earwax	esophagus	gall_bladder	hair_follicle	kidney	liver	lung	lymph_node	milk	nasopharynx	oral_cavity	ovary	pancreas	placenta	prostate	rectum	saliva	salivary_gland	seminal_vesicle	skin	spleen	stomach	testis	thyroid_gland	tonsil	tube	uterus_post-menopause	uterus_pre-menopause	vulva
ENSG00000092820	586.147746745636	195.97413943346	316.092431356387	106.885278890058	59.7096168196455	55.8134339160418	245.153242496679	352.608101080452	407.186885357535	144.641300182576	437.07363466938	578.73711048	181.736015232385	391.799549081897	395.998224991116	241.053429577744	8.39979757159836	396.404632633706	151.076023945868	213.65206803451	286.950744346998	224.485106180161	269.569901036985	461.806053279857	216.595640624193	211.650595920627	417.940561270392	261.65690988557	425.280939551397	298.7758298464	253.914077486109	302.559185674959	158.712558641067	79.5868179853111	164.388398186297	49.9120350294641
ENSG00000185909	6.32318649699205	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000129219	x	1.6654294552087	x	x	3.10424633798966	x	x	7.41999837516876	3.61685847756318	x	x	x	x	x	1.36182383368174	x	x	x	x	x	x	x	x	x	1.47254024763939	x	x	x	x	4.52996499721531	x	10.5277955099192	x	x	x	x
ENSG00000173809	x	x	x	x	x	x	x	x	x	x	x	2.22174426084799	x	2.0975542090022	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000070061	37.7592213813605	23.7114284772744	x	1.03777973294326	x	6.6506963052908	16.81755860751	x	17.1649182007164	4.21309121615632	19.0965279838611	20.7222331770472	21.9064641394229	22.3587556530795	27.4675600743713	x	x	x	11.5016709967075	9.33484056780755	x	6.26764591750833	x	x	25.3329290663747	1.21943639674007	9.25888047388679	43.8770838162973	20.847294316912	50.425973496736	x	26.2305239998709	10.4016528694484	x	3.37996367840332	2.90766131247005
ENSG00000001626	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	1.25207436794873	x	x	x
ENSG00000074416	16.2955465005967	20.0724528409498	x	8.68176993750451	2.20080447722684	19.0758283826313	17.2274583359088	15.7815751719588	15.3853737060155	43.6373132575376	x	26.5341284826229	27.0384019464022	30.0611229807455	12.5513247443904	x	126.318267306222	17.7417634173816	4.81573318366207	48.8078874304702	32.9214122660862	17.0892645643327	17.4735341919583	19.2909875322733	31.3194200818505	x	23.9748350393955	29.0732999172029	40.080084992745	2.11016651406259	13.3979779741496	25.3770795551993	15.5387978633103	x	x	79.923906325262
ENSG00000206053	3.33166281538661	43.9354445090613	x	x	49.7205416012971	x	13.3549870329944	x	37.4847788369935	x	x	x	8.16235398762866	2.21941319478608	16.6799611517033	x	x	2.61974935883337	11.6744218138525	x	16.8271504537936	12.9103810672123	12.9007131137508	x	9.71171581828012	7.74693052474461	19.6068456870366	3.00740604378678	1.43956864304518	14.5101627659058	x	35.708424856506	6.19504036384744	x	16.104372394544	x
ENSG00000081051	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	20.1492255675377	4.63685616997053	x	x	x	x	x	x	x	x	x	x	3.09086957498454	x	4.01744877636304	x
ENSG00000092054	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	61.5430307013881	x	x	x	x	x	x	x	x	x	48.469022732048	x	x	x	x
ENSG00000164946	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	0.965717639911013	x	x	x	x	x	x	x	x	x	2.34407482650647	x	x	x	x	x	x	x	x
ENSG00000113068	54.9724364538791	30.2056180999796	24.9597573831711	x	x	17.4285628769566	36.7262143407346	19.2250401687989	65.5983629647386	x	x	32.3237497121893	28.7966638850501	36.6203177139703	21.1707199233157	32.4704758950876	57.7051182285544	28.8172429471671	75.8506407310553	35.6745224547268	x	65.8995848933867	63.8585299130667	23.5001896935312	19.0765846430502	58.5861620933811	33.6992660245941	21.601066044531	x	52.4000518552243	48.9640600371843	49.0990841776957	x	78.1067588173679	73.8117068083269	x
ENSG00000187118	8.21291055700807	1.9340292993854	x	x	x	1.30191817280763	3.52730281939854	x	3.15013805243754	2.74913571262534	x	4.3462664953635	4.36266020842056	5.4710944858045	x	x	4.31058731670289	x	4.40859399774005	2.2841966497971	x	3.74821991299986	4.77024876747147	x	1.71003099203739	1.19356405150839	1.51040635389528	1.67355283287772	x	2.18873564266233	1.37161049996422	8.55800012261658	x	1.94486505554785	1.65412609986504	x
ENSG00000125648	x	x	x	x	x	2.29327659461268	x	x	x	x	x	x	x	x	1.39283763193785	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000106537	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	18.6148650093502	x	x	5.97834165190679	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000109917	2.8298330066115	7.99664855838632	x	0.933306323946082	1.65613385957627	1.19623398363516	2.16064756923864	x	9.64807740397792	x	x	x	x	2.51348713317534	7.99195214487641	x	x	x	8.95508910029155	1.04938763236566	x	7.42970015749848	10.2270471976387	x	1.57121793709436	7.67672912873147	4.16339393834157	8.38772620730902	4.89093775343464	5.49662879295272	x	4.49331314910107	5.84657327464331	1.7869891684618	7.59925583344943	x
ENSG00000144840	11.1653175937744	7.51223201338664	x	x	x	2.02278453168901	7.30713980923046	x	4.89435561945808	8.54264010006114	x	9.00370015161061	7.870415028475	6.37531155669429	6.14276189722784	x	6.69734053094734	2.50842856454867	9.85398860720462	x	22.5569620247454	3.14083255434812	2.47050483424804	x	1.32843381083718	x	2.34671170050225	2.10602233682672	5.51358868384442	5.67510742957412	6.39319558044101	9.49751935906439	3.95453001507164	3.02172827198562	12.850042184504	4.42177183881938
ENSG00000164587	21.8432744186729	14.9637688530838	43.277450441869	7.85904369737733	x	5.03653243767132	29.5653342762219	100.002260884448	14.2175355447782	7.9763717958971	x	64.4526656652927	30.8339217850784	37.039081633538	130.006366014077	119.637931704504	16.6757122678221	3.12286890546408	23.0060470150671	19.8821778605375	16.0470267104083	14.5001671914897	12.3026229835013	30.5600414866825	23.153677083915	18.4694374421292	14.607697231565	7.16994913164427	10.2962158669612	29.8770770371893	23.8776323554207	28.3774550852815	12.307983366883	15.047606130324	9.59859835891548	5.50488619754269
ENSG00000168234	3.00877394889663	x	x	x	x	x	x	x	4.61617266707693	x	x	x	x	x	3.47617358954613	5.33156223101269	x	2.36585574839506	x	x	x	x	x	x	x	x	x	5.95896385758912	x	x	x	x	x	x	x	x
ENSG00000162520	x	1.71689210759154	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	10.9668806674303	x	x	1.51804252133043	x	x	x	x	x	x	8.682487974396	x	x	x	x
ENSG00000243056	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	33.4159509304137	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000162460	x	x	x	x	x	x	x	x	x	21.8230733608799	x	5.7502249488	10.1078507676913	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000187778	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	5.10721186834323	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000198755	x	10.9148725567747	78.9185967774727	x	x	x	33.1777641244643	437.661906031703	17.778094359547	54.3025024695421	527.432169058466	81.7618514703087	94.3608782537181	30.8766258492597	26.7753164979634	266.932219051478	x	9.11153238179839	24.8741260398084	135.356279772097	58.5251126166553	x	17.9475589735924	178.328848263728	4.8253587347809	6.73598870229197	8.5241174303557	26.357847350672	15.0205319406229	94.8468622812696	23.2224307192258	6.8996946064073	x	x	9.33521305938802	48.1844903184349
ENSG00000164692	6.20079543514472	218.057043463627	98.5396061548187	20.4508237044217	290.316700736934	15.727293181809	15.3869977653155	x	22.1981445173519	9.68619641914575	x	7.29212574851994	5.12729289734381	11.0152221034068	9.55208187429429	x	34.7148650514514	66.6359674222996	51.5680015330485	98.876023810064	25.0545684847807	8.46487326352715	11.2048709994487	x	6.02505580049483	114.1453917339	30.4097498182888	4.37189894131567	8.03785181604835	21.6613411808001	5.52306100202513	41.8448690412948	19.2167195668153	191.868904764187	26.6426638023982	280.766648575554
ENSG00000101384	x	x	x	x	16.1818079196098	x	x	x	x	x	x	x	x	x	x	x	x	1.61048745306589	x	x	x	x	x	x	x	x	x	x	x	0.880894594266997	x	x	x	x	x	x
ENSG00000100934	82.2869337444859	123.185277571068	28.0212507561484	34.8930352912739	51.597508526585	78.265204776995	60.5842502759613	x	51.1002465474175	179.037218699698	26.7532616238909	8.29451190716583	147.952373008743	117.463035704123	47.5349213177366	x	37.0188943511296	62.3929203169269	59.191034195559	34.3287931379293	106.869771479922	24.2878234468421	61.4496316316485	7.53790188983492	31.8187474909847	17.083681904508	28.1043084056117	68.0030100845754	92.6972915026012	108.255712609365	29.4481357519009	80.4948001365297	49.1811247105725	102.99756169975	99.4382908518158	85.5431888618858
ENSG00000178965	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	0.83918171166395	x	x	x	x	x	x	x	x
ENSG00000131174	x	x	x	x	x	x	x	x	2.5637100863828	10.0681115465006	x	x	x	x	x	x	x	3.94181631571934	x	x	x	2.33062539987997	3.88222188238977	x	x	x	x	x	x	x	x	x	x	9.49686028338337	8.07716937311679	x
ENSG00000198130	239.833435935054	51.7351408359095	39.9001974366507	59.7774010227576	12.8574341377213	69.6524298245501	56.6130538530543	x	39.3241147184422	144.627048404058	x	281.613144994734	191.792971493574	70.736497040563	36.6633730783522	12.9766726012883	192.17982029019	155.475116249392	69.314911191989	61.1020915824382	36.98690238676	44.6481429188329	127.603802013695	28.1752200404855	53.3670697788435	23.4136834614991	118.516224491342	58.2651157764966	77.523941627921	75.4277889510761	107.625406573013	52.3259133378616	93.0495184731674	41.6199972100035	61.9468513065923	40.6024003550355
ENSG00000117115	x	14.769618687585	x	x	x	5.42311093432573	45.7112467559708	x	2.91596208214127	x	x	8.04634469245201	x	9.49571721313538	x	15.1553797733574	x	x	x	1.58579498138388	x	2.39750470117248	59.6110925954887	21.9371160867578	87.8515139409846	x	8.38875169901058	6.52952202886092	11.0865007902365	2.39961628215955	x	115.432128959484	x	x	2.2967417170278	x
ENSG00000152689	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	3.40240679588023	x	x	x	x	x	x	x	x
ENSG00000076770	x	x	x	x	x	x	x	x	x	x	x	x	2.68705791800986	x	x	x	x	x	x	x	1.10790411523295	x	x	x	x	x	x	x	x	2.3180729589245	x	x	x	x	x	x
ENSG00000151893	x	1.03156208674672	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	0.722985123675903	x	0.921786999026015	x	x	x	x	x	x
ENSG00000125356	x	x	x	x	x	x	x	x	x	10.8260677247185	x	11.4103680446162	10.0286770018869	43.0902258914603	x	x	x	x	x	x	x	7.51824459935169	x	x	6.73408418731173	x	x	x	x	x	x	x	x	x	x	x
ENSG00000090013	458.287931682315	276.612039644641	121.212614878044	387.407945708791	1671.74815610866	496.54710173582	382.187821649271	205.398561343662	318.566762673587	875.744883576688	162.018674920546	389.296838487724	697.780669487159	818.064223874728	366.695525261799	157.68708121465	765.974644072133	825.680256971848	502.620741410816	910.784031405734	260.680605780019	290.41169980563	454.839107694985	91.2995875449833	526.206756625195	82.7674933649439	752.810615158605	1273.60493956363	496.012063013372	257.832332338955	737.134225674737	233.142266887194	623.263191624684	337.16582988851	265.25551877728	1430.81167084464
ENSG00000142449	0.661563893805139	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	2.84535916798056	x	x	x	x	x	x
ENSG00000115009	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	18.3020739553316	x	x	x
