Gene ID	Adult_Adrenalgland	Adult_Bcells	Adult_CD4Tcells	Adult_CD8Tcells	Adult_Colon	Adult_Esophagus	Adult_Frontalcortex	Adult_Gallbladder	Adult_Heart	Adult_Kidney	Adult_Liver	Adult_Lung	Adult_Monocytes	Adult_NKcells	Adult_Ovary	Adult_Pancreas	Adult_Platelets	Adult_Prostate	Adult_Rectum	Adult_Retina	Adult_Spinalcord	Adult_Testis	Adult_Urinarybladder	Fetal_Brain	Fetal_Gut	Fetal_Heart	Fetal_Liver	Fetal_Ovary	Fetal_Placenta	Fetal_Testis
ENSG00000137168	2.86302957410706e-05	0.000101663248349741	0.00021093052858534	8.09346997291002e-05	2.56465849390583e-05	0	4.55293276590078e-05	3.00267860098514e-05	0.00017836673865651	3.46432552324448e-05	2.3604457270929e-05	3.97642081472279e-05	0.000154034504792624	0.000102093329365381	8.92918724992124e-05	6.22695113978639e-05	3.35315206557174e-05	5.17051038104864e-05	3.94385232246838e-05	0.000169344381064371	6.86735494159878e-05	0.000104241257811695	2.49639389365095e-05	8.36990466778035e-05	9.34479826878271e-05	7.56639546056763e-05	4.81621132637206e-05	0.000217964521028708	3.93333420735796e-05	0.000160531906087449
ENSG00000137171	8.16912489977958e-05	1.40401244133855e-05	3.27803857391266e-05	1.15793729051808e-05	2.01481515443341e-05	0	1.28574680411503e-05	8.60020157855596e-06	0	1.10704713779199e-05	4.0237952333408e-05	0	0	1.14157969127167e-05	1.67268585253521e-05	2.62595010613619e-05	0	1.79929323892917e-05	2.81010487710133e-05	4.70190864818728e-05	1.01954360778617e-05	4.60156856862279e-05	2.46418197160946e-05	4.69776249241101e-05	5.4143640768167e-05	1.12460062686707e-05	2.03349763013685e-05	4.02129030461649e-05	0	2.67703302610053e-05
ENSG00000137177	0	0	0	0	7.15018529226047e-06	0	0	6.35416728548557e-06	0	0	0	0	0	0	1.00978278497745e-05	6.19522627905137e-06	0	8.81882298400267e-06	5.38546276740345e-06	4.98659167724142e-06	0	0	1.31275668354756e-05	0	0	8.36030574723859e-06	0	0	0	0
ENSG00000137198	0	0	0	0	0	0	6.32640689890108e-06	0	0	0	0	0	0	0	0.000101532562085593	6.9538267319556e-06	0.000119083177132912	3.54235490461988e-05	0	2.21018578788636e-06	8.9614434446478e-05	0.000191449829898897	0	0	0	3.60729392960383e-05	0	3.75581211050936e-05	0	3.57781797773698e-05
ENSG00000137200	1.25916016018878e-05	2.52123004733277e-05	5.67304206161292e-05	1.92245544248911e-05	0	0	0	0	0	0	0	0	0	0	5.75117684678269e-05	1.60106386513556e-05	0	2.51664084529299e-06	0	3.27911775226236e-05	0	5.08967030155702e-05	0	0	0	0	0	9.1468047590873e-05	0	7.06859734485362e-05
ENSG00000137203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02065260862685e-06	0	0	0	0	0	0	0	0	0	0
ENSG00000137204	0	0	0	0	0	0	0	0	0	0	2.31541250259641e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137207	0	0	0	0	0	0	0	0	0	0	2.61605501105321e-05	0	0	0	0	0	0	5.9888731420954e-06	0	0	0	9.31859038825486e-06	0	0	0	0	0	0	0	0
ENSG00000137216	0	0	0	0	0	0	1.19504103871971e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27422673633766e-05	0	0	0	0	0	0	0	0
ENSG00000137221	0	0	0	7.24646632057301e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00752256212663e-06	0	0	0	0	0	0	0
ENSG00000137225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.30358386235022e-06	0	0	0	0	0	0	0	0
ENSG00000137251	0	0	0	0	0	0	0	0	0	0.000441350132316534	0	0	0	0	0	8.18462963221298e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137265	0	4.60357628631979e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137266	0	0	0	0	0	0	1.99527505010174e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35185863924045e-05	0	0	0	0	0	0
ENSG00000137267	0.000242490156920535	7.00737359854887e-06	0	1.13788141278526e-05	0.00232786605778934	0.000145435101849257	0.0214287222144089	0.000191588305910754	4.04229161566879e-05	7.55797543860708e-05	0.000178326298589471	0	0	0	0.000102404686209684	6.03030999600002e-05	0	0	0.000237450277171414	0.037921716554762	0	0.000113595605500317	0.000114552246990339	0.00284421759822854	0.00052482988365763	0.000163230389774708	7.43346442724412e-05	0	8.71564576410634e-05	0
ENSG00000137269	0	0	0	0	1.26736169727641e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.25842067067586e-05	1.5340660411615e-05	1.30340419540527e-05	0	0	0	0	0	0	0	0	2.27998545225823e-05	0
ENSG00000137274	0.00015087090254316	1.68709377801302e-05	0	1.81128129431964e-05	2.64489833512199e-05	0	3.83635449871944e-05	0	6.15612370628748e-05	0.00023333374213409	0.000473161081130966	4.69058446621177e-05	0	1.66229428999764e-05	6.82551303964041e-05	0	0	0	2.28938008991505e-05	8.11981868437473e-05	2.40803667855276e-05	3.83790499808267e-05	2.66120408755534e-05	0	4.15159394467155e-05	6.36733735920421e-05	3.28869164767613e-05	0.000123356659458028	0	8.9912810006593e-05
ENSG00000137275	0	3.00475415514979e-05	6.30149278917004e-05	3.90504014706314e-05	2.22791050390124e-05	0	0	1.39388779115731e-05	0	0	1.61668268054413e-05	0	9.15211959846108e-05	3.22007793634326e-05	7.19828621100561e-06	7.96485421688605e-06	2.86760622728789e-05	1.53990351931813e-05	0	3.36697541885661e-06	0	7.25284973130378e-06	1.32405119224397e-05	0	1.94389856317137e-05	0	1.52320888984168e-05	2.29495047860874e-05	0	0
ENSG00000137285	0	1.85219726745675e-05	0	0	0	0	0.026313397438269	9.09032210591449e-05	0	0	0.00011726979563219	4.85886409386752e-05	0	0	0	0.000224853913690471	0	0.00139697157985648	0.000235378612240815	0.00376158070306542	0.00685178495784388	0	0	0.0708973410630958	0.000480548564725754	0.000216128786234954	0.000163050601621153	0.000383574213353221	0	0.000158788351220551
ENSG00000137288	0	2.98163230269223e-05	0	1.07075091251574e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37867265228342e-05	5.94190387900961e-06	1.22024080270164e-05	0	0	0	1.06695907697549e-05	0	3.74165186174986e-05	0	0
ENSG00000137309	0	0.00481051672750943	0.000826990193718312	0.000807879233706404	2.94266402088279e-05	0	7.88603178046198e-05	0	0	0	7.43999656355569e-05	0	0.000297594311406869	0.000787741953443993	6.15311725622469e-05	0.000163656914915949	0	4.46213248649143e-05	8.89952573907943e-05	0.000407194172274492	2.25004771721705e-05	0.000692618123845516	0	8.69693123836518e-05	0.000241973844907729	0.000176477252309788	0.000170713926173788	0.00118402089261319	0.00022095269589131	0.000165178248932914
ENSG00000137337	0	4.06280001997926e-05	4.9689745367625e-05	2.39729709848619e-05	0	0	0	0	0	0	0	0	3.21661974140115e-05	1.74238859881763e-05	3.99625822497389e-05	1.15253488377611e-05	0	0	0	2.84980443798029e-05	0	7.47908348415115e-05	0	0	0	1.08845039151711e-05	0	8.2681536553707e-05	0	6.4267539795811e-06
ENSG00000137343	0	0	0	0	0	0	3.32294168729646e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.31530161137018e-05	8.25093479180727e-06	0	0	0.000488440153222359	0	0	0	0	0	0
ENSG00000137364	7.64993153777334e-05	1.45683896555637e-05	7.81467826826721e-05	2.71431912400559e-05	1.83447276589355e-05	0	0	0	0	0.000163232366671896	9.43728740492064e-05	0	0.000232843473859265	4.37445392117729e-05	3.44307486854365e-05	0	0	3.87823402232658e-06	0	7.03029690600103e-05	0	2.3479593130194e-05	0	0	3.24176937249093e-05	0	1.81555901864705e-05	0	0	0
ENSG00000137392	0	0	0	0	0	0	0	4.6605827476462e-05	0	0	0	0	0	0	0	0.00170893793231963	0	0	0	0	0	0	0	0	0.000777639996441506	0	0	0	0	0
ENSG00000137409	9.18782202742617e-05	4.11747229321213e-05	2.4092342877674e-05	2.25585197647122e-05	1.23001774275887e-05	3.10962971872483e-05	0.000148033440287134	1.86007855711895e-05	6.3454461235442e-05	1.73500270250663e-05	0.000162156105261797	4.92404449374789e-05	0	0	7.2601724177968e-05	3.06868725601584e-05	0	5.55027741229187e-05	3.21325689880891e-05	7.6984266080842e-05	5.2382033738085e-05	0.000109430059419638	3.99582892480911e-05	5.96253389454705e-05	0	5.49778974280282e-05	0	6.26794944272361e-05	4.08584473455414e-05	2.68979129281109e-05
ENSG00000137411	7.62025694532212e-06	8.11715234427515e-06	0	7.97822096047055e-06	0	0	0	0	0	0	4.6964044317167e-06	0	0	0	0	0	0	0	0	4.46747199740215e-06	0	0	0	0	0	0	0	0	0	0
ENSG00000137413	0	5.40576749950931e-06	0	8.24950103521394e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137414	0	0	0	0	0	0	0	1.29764406720381e-05	0	0	0	0	0	0	0	4.39385708072702e-05	0	0	0	1.39422355888409e-05	0	1.15789569186816e-05	0	0	0	0	7.18065412720138e-06	0	0	0
ENSG00000137441	0	0	0	0	0	0	0	0	0	0	0	0	3.75423005427584e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.52227394251847e-06	0	0	0	0	0	0	0	0
ENSG00000137462	0	0	0	0	0	0	0	0	0	0	7.52756435310684e-06	0	0.000260950974680829	9.91952303575456e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137463	0.000204767782839837	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9005942539984e-05	0	0	0	0	0.000147304928741388	0	6.67618794063588e-05	0	0	0	0	0	9.07574059900131e-05	0	0.000156443084787451
ENSG00000137474	2.37365909402567e-05	0	0	0	0	0	0	0	0	0	2.40963934554074e-05	0	0	0	0	0	0	0	0	3.05032042170478e-05	0	6.17626789253413e-06	0	0	0	0	0	0	0	0
ENSG00000137478	0	5.31853436155307e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98885864509268e-05	0	1.0808739941947e-05	0	0	0	0	0	0
ENSG00000137486	8.25261646899329e-05	1.21216622967506e-05	5.61459217225786e-05	8.77347748996944e-05	6.80039293929033e-05	0	6.19340075807716e-05	3.54232330370944e-05	0	8.05532064427252e-06	1.7393671045555e-05	7.07389324276851e-05	0.000173203487489233	0.000177742940189749	6.54865101354527e-05	9.51279352701251e-05	0.000267303669245371	5.26935254648698e-05	0.000103877884593017	5.72544985146216e-05	3.85971169789719e-05	4.12971887542523e-05	3.07611833437911e-05	7.61031276170086e-05	5.80051629714474e-05	4.76805852352598e-05	1.84277994890475e-05	0.000123577225508729	5.37919548077017e-05	9.641969347798e-05
ENSG00000137491	0	0	0	0	0	0	0	0	0	0	4.82648129967625e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18729802910324e-05	0	0	0
ENSG00000137492	0	1.69079601695438e-05	0	1.41146370638997e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7912466048849e-06	0	0	0	0	0	0	0	0
ENSG00000137497	0.000227098466798238	0.000218411112633253	0.00067931420482979	0.000296574648779772	4.16145040183355e-05	2.83209506516736e-05	3.28084787353305e-05	4.72848472474267e-05	1.78546459493996e-05	2.89948309717616e-05	5.62153664808302e-05	0.000124692950811312	0.000389005217344979	0.00023266268829506	0.000210050951572353	0.000276324832376791	8.88918814782744e-06	0.000118360428186331	0.000167298054895418	9.6849346748056e-05	3.28774108421769e-05	0.000214985276245045	6.0866014382852e-05	0.000158350220256253	0.000227678380404828	0.000141100155627205	5.5787571604935e-05	0.000494551782021625	6.68672572191259e-05	0.000224699521911821
ENSG00000137500	0	3.80648180933865e-05	7.73869923157671e-05	2.086483155522e-05	0	0	1.71974143111155e-05	8.87409783423139e-06	0	2.46100911646943e-05	2.59539554729197e-05	0	0	1.37252990456992e-05	3.38772011585283e-05	2.58468076961793e-05	0	0	0	1.72670016936591e-05	0	4.44725658303757e-05	0	0	3.02843842208939e-05	9.99221739496593e-06	6.90745004114959e-06	3.20925162506709e-05	0	0
ENSG00000137501	0	0	0	1.5755418753162e-05	8.03124182953066e-06	0	0	0	0	0	0	0	0	1.38760756770053e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137502	0	2.5327545000839e-05	0	0	0	0	1.52851996752056e-05	0	0	0	0	0	0	0	0	0	2.93666931475938e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27752286512818e-06	1.76434055568551e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137509	0.000103126726595415	7.0275977371198e-05	8.073376258558e-05	0.000153688581197477	2.13683588430962e-05	0	3.14726724392158e-05	0	0	5.09369285659462e-05	7.4164248516611e-05	0	0.000189031010118947	0.000171891707919424	3.83168558496172e-05	3.85630778870788e-05	0	2.72890702130603e-05	1.70411831076579e-05	1.69229146135482e-05	1.58611429398528e-05	4.25997940144453e-05	0	3.67141709108869e-05	0.000144878803392561	8.48700355109156e-05	1.81923715846478e-05	0.000184796052467229	7.8540243473516e-06	0.000105362577914651
ENSG00000137513	4.04578707012094e-05	3.21036825820199e-05	0	1.8995062819714e-05	0	0	9.61926080698379e-06	0	3.55117983824264e-05	1.71390112690486e-05	2.56133653202599e-05	0	0	0	1.64161399039141e-05	2.26964300700704e-05	0	0	0	1.52530369155707e-05	0	2.61690278237047e-05	0	2.08750806261808e-05	0	1.17217041006562e-05	8.80198112401105e-06	0	0	0
ENSG00000137522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87181023808568e-05	0	0	0	0	0	0	0	0	0	0
ENSG00000137547	3.33952320455641e-05	1.54295161637865e-05	3.96494782245449e-05	2.04114286850239e-05	0	0	0	0	0	9.5322688650887e-05	3.52541580883941e-05	0	5.73261688941033e-05	1.18138076552407e-05	1.0565789575844e-05	2.69494855353613e-05	0	0	1.74545559654597e-05	0	0	2.05676300569623e-05	0	0	3.4935639662524e-05	3.01654470827645e-05	7.09474989704447e-06	4.11094928137711e-05	0	0
ENSG00000137561	0	0	0	0	0	0	0	0	0	0	7.31678623937817e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137563	0.000219587774890262	6.20350820447924e-06	0	7.1529463325488e-05	0.000101528539325462	0	7.11872088602052e-06	0	0	0.00044991996046641	0.000207606328030667	2.25973313318734e-05	0.000264839752333727	7.34328671832242e-05	5.55067990994953e-05	4.38530615515965e-05	4.21642771199347e-05	0	3.41642822076221e-05	2.26514317848732e-06	0	8.8302696148636e-05	5.51900356742511e-06	0.000137333523090368	9.78758265527408e-05	4.39259279153168e-05	8.01624297528462e-05	0.000215585480527032	9.7169706957557e-05	6.46636753066324e-05
ENSG00000137573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14956449526798e-05	0	0	0	0	0	0	0	0	0	0
ENSG00000137574	0	8.27588033468847e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34888667782533e-06	0	0	0	0	0	0	0	0
ENSG00000137575	0	0	5.10464475502093e-05	9.37519132951804e-06	0	0	2.12760060731094e-05	0	0	2.30536365478299e-05	0	0	5.55905009539648e-05	0	1.37886000002867e-05	3.39389450505048e-05	0	2.8067618546765e-06	9.42834590973445e-06	0	1.07318197128018e-05	1.61887491505576e-05	6.94274203295557e-06	2.75441353171744e-05	1.25769887418466e-05	1.3859826319867e-05	4.36327472038407e-06	6.01646087933895e-05	2.70618588813516e-05	5.39708003942005e-05
ENSG00000137601	0	9.22772349339403e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.65721470949422e-05	0	0	4.0376672870652e-06	0	0	0	1.87771586960776e-05	0	0	0	0	0	0	0	2.96263538215635e-06
ENSG00000137628	0	3.30537865148066e-05	7.49838963124717e-05	4.72450569319559e-05	1.23069794685834e-05	0	0	0	0	0	0	0	1.87046363567371e-05	1.03916998450924e-05	2.33631353149231e-05	1.40994545999617e-05	0	9.20697176110012e-06	5.08440230897398e-06	0	0	1.28239792378707e-05	0	0	0	0	0	0	0	0
ENSG00000137642	0	3.01351844631446e-05	3.22768665345693e-05	2.85992290957708e-05	8.41888610307416e-06	0	2.80439889338527e-05	0	0	0	1.2732180567148e-05	0	5.62364698673115e-05	1.04079921485768e-05	1.5773196523241e-05	9.96199364054178e-06	0	9.52219053330409e-06	2.3013863841231e-06	1.82225372328489e-05	1.52534321887581e-05	1.53460575604433e-05	1.42771485651991e-05	0	0	1.13912736815419e-05	0	1.75598525459166e-05	0	0
ENSG00000137656	0	1.72831050676974e-05	0	1.80123985582939e-05	0	0	0	0	0	0	0	0	0	2.84539102260415e-05	0	0	0	0	0	0	0	7.60598778823212e-06	0	0	0	0	0	0	0	0
ENSG00000137672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75324595361864e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137673	0	0	0	0	0	0	0	0	0	2.76475621675916e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07410550731264e-05	0	0	0	0	0	0	2.27961241534037e-05	0	0	0	0	0	0	0	0
ENSG00000137692	0	1.98993262059172e-05	0	1.25393385873128e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32664328616096e-05	0	3.27497876709326e-05	0	0	0	0	0	4.07852842632032e-05	0	0
ENSG00000137693	0	0	0	0	2.42693475356454e-05	0	0	2.84480919383149e-05	0	0	3.11687923789353e-05	0	0	0	4.65529660637893e-06	6.85524221518811e-05	0	4.71096370979895e-05	3.26927498253183e-05	0	0	3.23512896867864e-05	3.26164070166504e-05	0	6.59352403747841e-05	6.86616559732923e-05	1.20101547624318e-05	7.66044686625476e-05	0	3.33001776246712e-05
ENSG00000137699	0	0	0	0	0	0.000469699572926079	0	0	0	0	0	0	0	0	0	0	0	3.38535744534165e-05	0	0	0	0	2.01771707884016e-05	0	0	0	0	0	2.3437958545545e-05	0
ENSG00000137700	0	0	0	0	0	0	0	0	0	4.95437425884392e-05	0.000211544715892622	0	0	0	0	0	0	0	0	4.45626331806844e-05	0	0	0	0	7.11885918151506e-05	0	6.3264936597143e-05	0	0	0
ENSG00000137710	0.000157479564230334	1.37913743855525e-05	5.69836693213496e-05	2.209215703579e-05	7.08724748017319e-05	4.4037081675879e-05	0.000169249637412201	7.063679717261e-05	3.37794513157613e-05	6.70413082921992e-05	0.000136427888216934	0.000238412561933033	0	3.27940011835868e-05	0.000195277574192065	0.000217251742251479	7.05512428900782e-05	8.09378606976015e-05	8.0757035098494e-05	7.37776211529847e-05	0.000156354198968463	0.000223792297796541	6.90705976821657e-05	0.000169903547241757	0.000153768802455465	0.000124478523170871	0.000137622314627351	0.000559822933312414	4.38350097628678e-05	0.000304213722537721
ENSG00000137713	0	0	3.00005954236928e-05	5.86542999316312e-06	0	0	0	0	0	0	2.9494433698622e-05	0	0	0	2.68619152248394e-05	2.27598853340077e-05	0	0	0	0	0	0.000129112999815997	0	0	0	0	2.35907960485485e-05	4.85958405552192e-05	0	0
ENSG00000137714	0.00137092910911419	0	0	0	0	0	0	0	1.44323235564993e-05	0.000112065825292041	0.000203877256748863	0	0	0	5.925216313558e-05	0	0	0	0	0	0	0	0	0	2.64585015578049e-05	1.21881252047122e-05	5.6393416722662e-05	0.000413334698450932	0.000107196121420013	0.000310479401760984
ENSG00000137726	0	0	0	0	0	0	0.000221378407721208	0	0	0	0	0	0	0	1.71501060210387e-05	0	0	0	0	0	0	2.57570004188602e-05	0	6.34573354716617e-05	0	0	0	0	0	2.58411160794218e-05
ENSG00000137752	0	0.000106182318933572	0.000119630777484856	0.000130083435346905	2.07125805492773e-05	0	0	1.17563706927887e-05	0	0	0	0	0.000390553174273046	0.000125642738803882	8.28345738508211e-06	3.59344809481726e-05	0	2.63300495875809e-05	1.81262901597538e-05	0	3.71204095193004e-06	1.41601306969926e-05	1.73348425345464e-05	0	3.91640305457102e-05	7.69236442282736e-06	1.37424510203065e-05	0	0	0
ENSG00000137764	0	0	0	8.74071540957423e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.46981973958433e-06	0	0	0	0	0	0	0	0	0	0
ENSG00000137766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19795896598915e-06	0	0	0	0	0	0	0	0	0	0
ENSG00000137767	7.44761377166413e-05	0.000172613733364084	0.000406229008419589	0.00028509033513195	0.000287715312009575	0.000127536150277421	7.39863182404869e-06	5.00906575356008e-05	2.60763233979276e-05	0.000159402726095343	0.000229571235745225	0.000240985045124737	0.000341528198348808	0.000108280589715313	6.22200395989583e-05	0.000140050013042914	0.000111293161625179	6.58137282483342e-05	0.000210046927759321	3.79968052687061e-05	2.56208688280537e-05	4.61103341052227e-05	3.96365631443179e-05	0	4.34510668277381e-05	4.5832441663754e-06	3.68434719273128e-05	2.18596982167979e-05	2.41659865486696e-05	0
ENSG00000137770	0	2.47599161266374e-05	7.27854508610497e-05	3.11619461644986e-05	0	0	0	0	0	0	0	0	0	2.85532995090086e-05	2.81725477718121e-05	0	0	0	0	1.28363360983325e-06	0	0	0	0	0	1.1032206837826e-05	0	2.3215297269645e-05	0	0
ENSG00000137776	0.000111724223099711	9.02668062011454e-05	5.47132313640701e-05	9.75514828635835e-05	0	0	1.1942558710065e-05	0	0	0	1.92843333962195e-05	0	3.37790181899623e-05	7.88602178828532e-05	7.42869540317861e-05	1.94060048916958e-05	0	2.94360938854466e-05	2.29651037149468e-05	2.31741289643949e-05	0	3.02119781944039e-05	0	5.54049327383242e-05	2.49973230753015e-05	3.83932000228875e-05	1.53301028511366e-05	5.39219931958073e-05	5.35416877235469e-06	9.98890512580208e-05
ENSG00000137801	8.66913468059063e-05	7.9938526693073e-05	0	7.15627926293828e-05	0.000123087430340908	5.31690088213681e-05	0	0.000201552905132543	4.0945862201347e-05	6.29720694405216e-05	4.82275214864336e-05	0.000166121439373608	0.000191726116535223	0.000174522347049319	4.66790030268725e-05	0.00071214281680147	0.0117112651108368	0.000139232615709453	8.24959915305063e-05	0	3.50404764655939e-05	4.49278081580767e-05	5.57421981502894e-05	9.362613315128e-06	3.7892987834747e-05	5.28616915885238e-05	0.000109016427881288	1.71900234762238e-05	4.1395534235543e-05	1.37804454260773e-05
ENSG00000137802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01229847936807e-05	0	0	0	0	0	0	0	0
ENSG00000137804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.06596953147734e-06	0	0	0	0	0	0	0	0
ENSG00000137806	3.31929799001348e-05	0	0	0	0	0	0	0	1.83366739147249e-05	0	0	0	0	0	0	0	0	0	0	4.94525673101334e-06	0	0	0	0	0	1.65733069589612e-05	0	0	0	0
ENSG00000137807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42349650973798e-05	0	0	0	0	0	0	4.18513443069979e-05	0	0	0	0	0	1.05244558687167e-05	0	0
ENSG00000137809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.16018748543926e-06
ENSG00000137812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71952925408786e-05	0	0	0	0	0	0	1.30483692709825e-05	0	0	0	0	0	1.40518112137725e-05	0	0
ENSG00000137814	0	0	0	4.16292654966685e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137815	0	2.43885947808095e-05	7.09057628066901e-05	4.5482101522671e-05	0	0	0	8.27051755384529e-06	0	0	0	0	2.9681679998757e-05	2.13498767926582e-05	2.69514996404689e-05	2.36454941791663e-05	0	8.46671600972957e-06	0	1.19677021254661e-05	0	4.9911156491097e-05	0	2.53583053726127e-05	1.5259020876372e-05	1.54192703993765e-05	1.19517681077955e-05	6.01574880092839e-05	0	1.97911391994079e-05
ENSG00000137818	0	0	0	0.000244633314423496	0	0	0	0	0	0	0	0	0	0.000556669936840601	0.000311945097909506	0	0	0	0.00041323032013079	0	0	0.000302425919254015	0	0	0.000530143719492544	0.000455265214416079	0	0.000572725734301603	0	0
ENSG00000137822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00906279206652e-05	0	2.32619797130226e-05	0	0	1.48881258124603e-05	0	1.85470475049325e-05	0	0	0	0	0	0	0	0
ENSG00000137824	3.42010514622372e-05	1.84846192342439e-05	0	2.5327207058681e-05	2.49214379976188e-05	0	3.29710372747722e-05	0	0	0	5.87363249209335e-05	2.6933907018943e-05	0	4.20444890808704e-05	1.8642767154433e-05	4.16349360939882e-05	2.31824817965433e-05	1.59864369674081e-05	5.77347792116452e-06	2.33153376917205e-05	2.14135488014745e-05	6.75207314141803e-05	1.11531673898698e-05	1.93044250776109e-05	4.40718296337219e-05	7.80606650723766e-06	3.51696069421413e-05	5.88803888975711e-05	4.92863630556062e-05	1.45913428356829e-05
ENSG00000137825	0	0	0	0	0	0	1.7993967496224e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137831	7.44805792005557e-06	0	0	0	6.5783683182657e-05	0	0	2.62773591904184e-05	0	4.35272709634184e-06	1.47831823655511e-05	2.98658156416912e-05	0	0	3.13859245636545e-05	4.25915654821122e-05	1.63028404749575e-05	4.28648408313836e-05	2.0666949779224e-05	2.82281952278439e-06	8.96177556893984e-06	2.45000835736273e-05	7.46978518044475e-06	0	2.14984478807607e-05	2.34400239055009e-05	0	5.40546047316223e-05	8.66006014038372e-06	1.58803952792756e-05
ENSG00000137841	0	1.71911694850966e-05	2.58195849269778e-05	3.26102518359454e-05	0	0	0	0	0	0	7.98756555994301e-06	0	4.55729285162445e-05	2.8870990006926e-05	0	0	3.35553961126576e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137845	0	3.14038644653131e-05	7.6422198023234e-05	4.92447811158839e-05	3.1852742908076e-05	0	7.82991367272439e-05	1.44637351341457e-05	0	3.84834083372987e-05	5.2519376322375e-05	9.93392615720073e-05	0.000163585357555411	6.35678273107184e-05	4.23077192446309e-05	6.07171229758913e-05	0.000293173277257556	6.55088789979231e-05	4.70743322378044e-05	2.7709038709074e-05	6.18121524702438e-05	4.50061602803785e-05	4.59251686831802e-05	2.83128030785885e-05	2.62243764091793e-05	1.96139540132481e-05	1.41807417592611e-05	2.80194046831442e-05	4.4084511850689e-05	8.54184354503036e-06
ENSG00000137868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73661349339894e-05	0
ENSG00000137869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38420522455298e-05	0	0.000856640348477104	0
ENSG00000137877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43141946410565e-05	0	0	0	0	0	0	0	0	0	0
ENSG00000137878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0419051194665e-05	0	0	0	0	0.000220731874435695	0	0	2.33638290606614e-05	0	0	0	0
