GENE	adrenal_gland	bcells	cd4tcells	cd8tcells	colon	esophagus	fetal_brain	fetal_gut	fetal_heart	fetal_liver	fetal_ovary	fetal_placenta	fetal_testis	frontalcortex	gall_bladder	heart	kidney	liver	lung	monocytes	nkcells	ovary	pancreas	platelets	prostate	rectum	retina	spinalcord	testis	urinarybladder
ENSG00000070814	51.4427372886282	119.891331675162	56.2956246999045	100.425713174975	14.8914348874392	4.26676715756676	16.0938295464474	11.9469164243736	21.3552430089294	5.23129224911578	41.4015017447735	14.7548859329278	22.5954573866696	6.41963791387487	20.6424764366131	x	x	15.4086060310763	4.92095857911061	16.470345086859	48.6757057863255	30.4012391240099	28.009873937545	x	22.7795760143821	18.3791979148376	20.9980680057594	1.0691179631404	36.3692009515854	4.5760799605908
ENSG00000198483	x	x	x	x	2.33486292071159	x	x	2.7906678919621	x	x	x	x	x	1.47182500118482	x	x	x	1.61063426297307	x	x	x	5.87130049429246	x	x	4.33224365406654	x	1.41014752083431	x	2.66727896722638	7.17494284664745
ENSG00000197629	x	2.57093379889174	x	x	x	x	x	x	x	x	x	x	x	x	3.74628810750019	x	x	x	x	34.7441048190419	x	x	x	x	x	x	x	x	x	x
ENSG00000139974	x	x	x	x	x	x	3.01991983212097	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	2.01011055861346	x	x
ENSG00000095777	x	x	x	x	1.34138374985324	x	x	x	x	1.53251039071299	x	x	x	0.881354444357582	x	x	x	1.54280094143997	x	x	x	x	x	x	1.01846382125888	x	4.22210447467144	x	x	x
ENSG00000170638	x	5.90652935671344	7.22954464699519	4.80587800713881	3.24588680574798	x	x	x	x	x	3.77594656787904	x	x	x	3.46110893791927	x	x	2.2390764171614	x	10.7165370782762	10.8386144542476	2.04054557528342	8.32662845454745	x	7.09323617276933	4.50103069131464	1.9603631508437	x	7.41601190388567	x
ENSG00000128915	x	1.58414314532905	2.46427895507658	0.64042299518669	x	x	x	x	x	x	0.903795873891478	x	x	x	x	1.78180748507711	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000154099	x	x	x	x	x	x	1.78770530418886	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	12.3069883188315	x
ENSG00000143436	33.3976905886609	24.2129403591252	30.2476060258794	41.0281318443879	20.3397716545539	x	x	12.8762849631053	21.9295299527509	7.11917753793553	8.52943844866842	12.9655914771908	61.1676104094942	15.181602327036	x	18.0998694066199	32.26103632805	37.3801368531666	17.4063240377993	7.66743782689354	16.7541339686286	15.8241460089507	15.429047584439	x	4.38583841546746	8.1239272744128	8.53619061958789	x	26.1710059749128	x
ENSG00000130558	x	x	x	x	x	x	16.0375696877308	x	2.21815957915586	x	x	x	x	43.547691120078	x	x	x	x	x	x	3.07289658016602	x	x	x	x	x	3.59200687090569	x	x	x
ENSG00000253731	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	3.26998393456893	x	x	x	x	x	x	x	x	x	x	x
ENSG00000179144	x	24.8432109083407	162.959981605029	157.288355709654	6.21266869507815	18.8055115193161	x	x	4.50694198866183	x	5.18747169974814	x	x	x	29.2075480425611	25.6699233927342	6.75328337884596	36.1185085829857	27.4289835664179	117.445071823781	95.1371300745087	7.81126045060724	26.5621215561731	10.2734015142008	13.576544394377	11.7965454524435	x	x	7.09717062776319	19.0912890075603
ENSG00000147419	4.86043584130883	4.7172809672035	15.6041706400761	12.7512238040447	4.26028659004211	x	x	4.78223217582833	3.16634580073476	6.0196483424553	7.70213672936788	x	6.32591083113122	x	6.88403686163093	x	5.48064368187012	9.06568409334845	x	5.48097044878877	4.79059186394765	5.7126250339585	12.8810906079357	2.87926407023866	8.76964696001205	10.2154309764679	3.05099366877714	9.27001344763771	4.73439431118468	8.89665538371167
ENSG00000121289	x	x	x	x	x	x	x	1.58569468457985	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	1.00106491483724	x	x	x	x	x
ENSG00000179151	x	10.601779013171	10.4174587854211	19.6097899665401	x	4.74155900316839	6.70995209045001	2.39141260040455	2.27768921222741	3.2336548882512	20.3782206944395	x	6.09560262388568	7.84295374003667	x	x	x	4.29131520610364	x	2.64071204455329	5.68757013336487	6.98904378587726	10.6389661465491	x	12.0840745924971	x	7.51429128030018	1.48875315621996	35.5330041528192	4.77916403006161
ENSG00000043514	x	x	x	x	3.54463196398246	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	3.92074499424372
ENSG00000188191	x	4.47320326466005	13.9169502445335	9.05964592837545	x	x	16.4835812223289	x	3.33278565167818	x	2.55208165095326	15.1421077729224	4.49231348877434	23.8497598401798	3.25910923883976	6.31441907192992	x	6.55070560200294	x	x	1.70100725603938	11.5287228272182	x	17.9091137924677	x	2.90177459621408	9.87114848682753	8.77740403737677	6.98319334780303	2.34808646626477
ENSG00000213931	17.453655635416	x	x	x	16.9198238504849	44.0310475734639	28.3850538061947	76.7683056456559	179.65826240468	237.921732081167	123.120149904328	196.49374438557	149.449863597962	14.582075288701	22.3613809053127	32.2597843959091	105.404818356304	149.06302337425	133.562017282565	x	x	11.7164842296138	14.5700674690286	11.4350619043651	18.6770424527245	14.9496045467069	10.3235772500071	24.1833690983379	6.59841827685371	32.829489312015
ENSG00000173157	x	x	x	x	x	x	x	1.48182594125154	x	x	x	x	x	x	x	x	5.58567662708247	x	x	x	x	x	x	x	2.047574140223	x	x	x	x	x
ENSG00000085662	3392.13761553526	234.198248473244	252.696244458809	224.63630096379	113.257253125373	280.162498214261	217.048111408645	162.231830453509	190.599458522633	56.8388615002844	250.666470944077	477.344130071009	379.627018060085	202.620771069155	112.468728342586	288.150764237005	260.071479542754	31.6186485043314	88.5795294562304	98.8440301344986	331.669143552501	249.350477609638	198.471180742845	91.8478577559198	126.947230784394	142.685767853473	176.928922310213	356.890322620734	292.056204230396	158.264950859125
ENSG00000101367	45.8857351682184	120.020051786506	113.135846391126	185.414889642167	124.197691666473	33.0150780261865	332.415382729943	115.585525493301	121.762877201701	90.1094906488182	211.077236340611	72.8750313164591	200.107257458282	66.2909155724187	83.3320007621419	22.4809863767039	48.3731122539652	31.806113901748	73.3117045825189	69.5762009769727	285.278615927121	120.326018741892	91.5366877545899	260.798457139033	132.618176752366	116.918602045687	64.4762106629217	111.250200539627	149.866738571782	127.014596386083
ENSG00000239900	24.1190658006962	26.6537118552698	57.0684661542439	33.9924514878439	21.1542833891547	18.6182162863962	7.8379375074567	27.8772021820713	38.1946745217374	33.4687202178272	41.497056743674	9.18783665204334	41.9047922533246	9.15853607688469	8.2420473027077	12.1130680080735	22.964774370982	14.030296430486	16.1437200894477	37.7705131613507	33.797236171814	28.5120142782292	18.3492045601587	31.0434073539859	14.1225469002322	18.159117162475	22.8763520878147	9.56344102564293	33.3432444595937	13.9993664232937
ENSG00000178460	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	1.05626760338618	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000187688	15.4143187332281	12.2009486481593	21.5943047834517	28.8413062992263	5.55777199502717	x	17.9840097694896	x	x	x	x	x	x	8.82644027028229	8.88942936619435	x	x	3.83386019006837	27.5489561480124	26.6685039132081	11.488249723477	6.98785122931816	4.75242516731531	x	8.09693245932453	2.63825874078865	3.35663320130218	5.98523304151252	4.761776874183	6.40455635510037
ENSG00000133997	2.94468510619646	5.72435485447474	x	11.6276289952882	x	x	4.38572369747734	x	x	x	x	x	x	x	x	x	x	x	x	x	x	2.45888298896308	6.68912775429643	x	x	x	x	x	2.23409681916556	x
ENSG00000170545	x	x	x	x	x	x	x	x	x	x	2.77253806590794	x	x	x	x	x	x	x	x	x	x	x	5.67864249779633	x	x	x	x	x	x	x
ENSG00000157985	x	x	x	x	x	x	15.2745644362765	1.30641035638409	x	x	0.601501519099304	x	x	4.62419819855287	x	x	x	x	x	1.48836884990215	x	x	1.23198023170434	x	x	x	8.35119505152156	1.71382584773255	0.822936328330001	x
ENSG00000124074	x	x	x	x	x	x	x	x	x	x	x	x	x	3.75881951085783	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000213160	x	1.4005503966982	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000166352	x	x	x	x	x	x	x	x	x	x	12.2701778811368	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000132481	x	x	x	x	32.0846167655693	x	x	3.82775972531699	8.84510834429856	x	8.01180542734441	x	22.7757914897547	8.68285817115563	13.6845697705958	3.80115304784738	21.924993369882	2.3754367638376	x	x	x	14.5532468140277	14.7135284815774	x	33.793037900068	27.1450218242438	2.07974978580241	4.94455262741017	21.6360347292975	33.5659749816902
ENSG00000239779	x	x	x	x	3.81197453884619	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	3.03885209477161	x	x	x	x	x
ENSG00000130413	14.4088060397911	x	x	x	1.66840108638404	x	3.59910907509991	x	1.21033122466523	x	4.51522708961789	5.51034155003505	1.22609325816131	x	x	x	x	x	x	x	x	5.28827089169129	4.2799261930152	x	1.2153189194881	x	x	x	8.57669625574462	x
ENSG00000061273	0.915910007306196	3.56098781873311	8.24911121073753	5.76194100019113	x	3.48579044366228	x	x	x	x	x	6.02709715376846	0.894050228939889	x	1.29724132939787	x	x	x	x	4.64780141424417	1.35412270803509	2.29442074975741	2.08057528372644	x	1.77238746069405	x	x	x	2.08466938925879	1.869243763135
ENSG00000067182	4.52565938293878	x	x	x	x	x	x	4.34064317176353	x	x	x	x	x	x	3.74291762787131	x	3.81562029861922	x	x	x	x	x	x	x	2.79825921637314	x	x	x	x	2.69665530741068
ENSG00000015171	x	11.9346018825005	4.12563562172481	10.1830891171501	x	x	1.9546020836324	2.16591084415637	2.70341418286343	2.29337558599588	x	x	2.66346408194169	x	x	x	x	1.25005566810404	x	2.30771003800605	2.88108503275062	9.11374187270107	3.09911980255954	x	1.3200293976883	x	3.11640955650256	x	3.31565800061601	2.78433104894285
ENSG00000235173	7.81699717718558	9.01418599542412	18.8609666852605	11.5224996207738	9.24904608575838	x	6.65074403170378	x	7.31672593947571	12.0886839622113	13.6338691000684	4.09341750180195	6.79704247540946	x	x	4.88623561775173	x	8.08115572803485	x	19.9940947037973	5.63660873246453	10.1222639020604	13.181360993502	x	4.49154214653957	5.738677619118	11.1719786992373	x	11.543115585101	4.73699308445195
ENSG00000180999	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	13.0406600608334	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000170364	x	11.6865410710981	7.27179164434999	12.2884028728469	x	x	10.33546856994	x	7.58028381203972	x	5.33398645508282	x	7.9395000597263	x	3.40585586850508	x	x	2.20333184889726	x	x	x	16.0637627932259	10.9249364468452	x	2.32666663382965	x	5.78720386569168	x	5.84413563268626	4.90762566383459
ENSG00000139641	104.829422369186	185.338516159875	405.244836652718	389.541994300082	116.053564336497	63.120841560274	20.4433529682444	68.2762285921556	44.9946447738729	64.8814617597726	61.0662394804361	58.8798617504168	50.0449131511021	71.235471761131	54.6384172549231	21.9999084346807	31.9095601578329	75.2958935475828	145.961886136943	229.384191978255	205.26597920582	114.718256657602	60.7565700779945	212.599233336049	81.8902022754465	100.304733967037	43.649693026423	64.9998195821936	97.6277226082665	88.8780180255343
ENSG00000143772	1.90673378346704	3.69841506645289	14.8231699778755	14.6266712829524	5.06531118534122	x	x	1.94743217921732	2.72116724926313	x	5.89248656227278	x	x	4.69520882719951	2.70058613656537	1.07096879458035	3.22505907018193	2.27087175609095	x	x	4.12755058828786	1.08372046646069	1.62081114363306	13.0060616193488	1.42718463249668	2.91087963190093	2.59255665111555	6.9345182233258	x	6.09303905272598
ENSG00000134247	37.346714417066	x	x	x	66.9480797724739	6.81872640784805	22.0938454642023	33.2010548053872	21.3507344798066	5.93729051158973	38.1408421704416	x	18.9190106036029	10.2533746532526	18.0570057576147	12.1218563248993	1.37295628420695	12.5886843297702	20.6052937427946	x	x	44.3348580300635	57.1146331408545	x	27.9404927087129	59.8509197925026	3.05128715741551	5.9564627136027	43.6391111132244	24.742961515896
ENSG00000089847	x	x	x	x	x	x	x	x	x	x	1.61834685913653	x	x	2.4908412362329	1.6903411795455	x	x	x	6.40482438016383	4.93641302715054	x	x	x	x	x	x	2.3411391031437	x	x	1.48898776661052
ENSG00000159189	181.072426345868	x	x	x	97.0657092169584	100.606833852291	14.229106630805	68.7835588960231	31.5191878613057	51.2775408825038	23.0195491526151	66.6414310428282	27.3741539981758	32.5673507369369	320.301043779282	19.8712509290653	84.9509260478075	76.8876845173303	162.178964104067	163.536886378428	x	50.8568351838696	78.8917942075682	8.82519993126405	92.5162561806095	90.479548336499	16.1036095393685	67.2269889575411	78.0632923375047	122.522279552104
ENSG00000163792	x	x	x	x	x	x	x	x	x	x	1.85935590929562	2.63947843399364	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000186185	x	1.34206823274058	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	1.16326098244756	x	x	x	x	x	x	x	x
ENSG00000103353	x	3.34733087809783	1.73825704375216	3.17326209297472	1.52702776536559	x	6.68602144716316	12.7539301961269	8.14886588995836	9.22945634676383	15.1891367186121	x	14.1926988960441	5.58004428950926	1.62827903850448	3.26296844456765	x	3.16012115862387	x	1.94461828251547	1.69967574351019	8.97436235315861	7.83452634236089	x	4.44935153537833	5.7990062967785	5.53351821678465	8.770533271007	6.71894863888675	1.17312421690293
ENSG00000115042	4.8472577275545	x	2.55489087674782	4.10805162769431	3.21407916521949	x	1.80429213249826	3.69195547454248	7.6535413262691	7.65653810100621	11.7418321550086	4.62132150577456	20.422718633493	6.82724361553991	4.29176808210017	7.02684761159851	7.15793208904916	16.0659769164991	x	3.32679329672522	0.912901308528179	3.4662242254138	3.50217431195661	2.71250626483838	2.38976102015801	3.11466493341792	6.4814699646087	5.59977554178729	5.67313726482508	1.260177580066
ENSG00000186265	x	15.9551945631398	x	2.15889242354835	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000103479	x	15.1305690125155	6.09836993229442	11.2880346251103	x	x	x	x	1.17011515220793	x	1.32806042700442	x	3.23168459399529	x	x	x	x	x	x	4.05095777564371	2.90792024090251	2.99967686280963	4.0801497767493	x	2.31718164959063	x	0.960601919002907	x	3.63393653015515	1.72047911269194
