GENE	adrenal_gland	bcells	cd4tcells	cd8tcells	colon	esophagus	fetal_brain	fetal_gut	fetal_heart	fetal_liver	fetal_ovary	fetal_placenta	fetal_testis	frontalcortex	gall_bladder	heart	kidney	liver	lung	monocytes	nkcells	ovary	pancreas	platelets	prostate	rectum	retina	spinalcord	testis	urinarybladder
ENSG00000157600	7.66343772569799	x	x	x	x	x	6.62406076581998	x	x	x	5.83118838971712	x	x	x	x	19.1780711176867	x	x	5.15960405927055	x	x	10.0774252368751	4.02596135637044	3.71190100998255	x	x	x	x	x	x
ENSG00000175544	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	31.3934186003732	x	x	x
ENSG00000160746	46.4876252697268	x	x	5.19339242796896	18.4222542189765	33.5908917599987	20.3129805088608	9.67400796730045	18.8852907428165	12.669259832897	x	81.2569367124662	18.1237865079259	30.8053218086227	x	17.0475354373403	28.7325270846431	10.2331048941092	17.3107010144926	25.8585288398245	x	46.576194515304	20.9332442754492	45.1767629198584	26.4245389065503	34.3098624425402	29.1003619970434	23.6804695922146	54.823206709776	71.461884696397
ENSG00000180210	527.216483180434	x	x	x	775.379348196706	587.104261030853	16.1258757771777	130.866540454216	90.4018409456209	170.858764518859	22.0706175803366	148.8554922564	38.3678380381994	30.4487602462196	1326.90797464533	188.488612679173	279.507303431334	229.808694168221	447.146501246849	5090.38873234973	x	699.362635971081	260.201647498472	120.672417152918	753.603849616861	525.700547653846	161.798127421529	256.272233979342	753.617699328838	737.147429828784
ENSG00000171791	x	27.9029465800409	50.9726294863744	34.1838904079916	x	5.92683672166038	x	x	x	x	8.7018431217143	9.40735293004374	15.5735276105687	x	4.36942288859707	x	x	x	11.5494635295373	x	21.1195506941545	15.0384737417729	3.0039574950964	6.00403551116719	4.77183876815963	5.90860349618225	2.15348500732757	2.58507570511645	15.2447485284652	3.07647196950579
ENSG00000121101	x	x	x	x	x	x	x	x	x	x	15.7257669599355	x	x	x	x	4.99884233307422	x	x	x	x	x	86.4809850570326	x	x	x	x	x	x	185.199401761216	4.65872891505637
ENSG00000170540	8.85478576566225	17.1680311034023	12.9318217225521	7.0980169300705	x	x	x	x	x	x	18.1718524680122	x	x	16.4295049645988	x	x	x	14.9168864592328	11.923418762125	13.6994569166391	6.72461858625596	10.4044102599565	x	22.8842612744312	9.59156110838915	x	12.586836210637	11.5581335577039	x	9.52825129285294
ENSG00000121691	1505.43046083333	1743.21965736054	519.261262353904	473.265370994254	803.641821627384	843.904192269251	430.37293652199	724.008518513693	714.877522958908	3467.66241844825	568.731725844528	1352.37557943491	337.075694391099	322.869325496187	958.710531611478	697.86612376606	3500.57704234535	4832.39644475825	2352.8397241851	3141.35294718503	900.577053704872	318.624476246689	589.6859405285	1230.08693041761	662.467709325467	790.531062505316	195.818976993494	593.617856347322	346.421343419372	508.763765716247
ENSG00000129696	x	x	17.6902895739013	13.2600766920797	x	x	x	x	8.03650687147942	18.7216275001209	21.8331213207455	x	23.1373617899277	x	x	x	x	x	x	x	x	7.43256840138894	17.8159991024755	x	x	x	x	x	19.0878891406056	x
ENSG00000155330	x	3.1142911843446	4.69168050145001	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000198576	x	x	x	x	10.4517451933484	x	x	x	x	x	x	x	x	13.4256029374893	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000146918	x	x	x	x	x	x	x	x	3.84920070219726	5.52898205271237	x	x	x	x	x	x	x	x	x	12.5650073147473	4.57845312797855	4.77141144417196	x	x	x	x	x	x	x	x
ENSG00000196526	x	x	x	x	9.49550505451486	x	39.16549552527	3.99270898408315	2.68889358939178	x	x	x	x	x	x	x	x	x	x	x	x	2.40735608881238	2.88523775372222	x	4.34030935647392	7.0934138880947	2.06837688461264	x	2.06081055088241	15.5435181105747
ENSG00000130522	11.4499081639723	66.598690705469	32.2518238501072	40.7413777593507	x	x	x	16.2499991213818	11.2116615149733	x	11.7487902832639	x	10.4157456187973	x	x	x	x	x	x	35.7254958547636	38.7288474738669	50.1887871655785	24.0606837046852	x	x	16.268749819826	17.2486866770489	x	x	x
ENSG00000169851	x	x	x	x	21.5523751102364	x	39.1837307082188	x	13.688582668529	x	x	x	x	25.8486151307523	4.81611230193865	x	x	x	x	x	x	x	x	x	3.13471779316884	12.21043856169	x	2.84934995359341	x	20.345892183025
ENSG00000111605	61.259431571966	148.5894182521	61.6840166877583	109.194100700037	54.6508828493239	38.9688584699765	86.8241259047857	68.7521955222758	64.6494630959051	49.6792881516603	103.166969458551	42.1016242099766	49.0832152645701	31.6813964514076	39.4199083093383	11.1680605388709	15.2846018734563	23.0514461880402	30.8243434021327	39.1677175156008	72.592313677877	81.69551778714	68.9418001791108	x	39.7353482790258	47.8912215568075	74.5838127850037	8.58138127181371	86.5331690438	12.285511011688
ENSG00000178597	x	x	x	x	11.4627026897288	44.6202450310264	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	5.95549715746079	12.9844051657527
ENSG00000177688	40.020973563753	274.758202353415	171.178060717407	284.040518132858	109.484448120968	x	153.014290324721	68.3363856082121	68.2663244385621	71.9991067729278	52.1508982306579	127.149990965242	x	18.5641076265096	152.909306622058	41.1537752468501	76.5748271204863	40.4881565137052	107.780547084275	92.8761492838189	159.331209990513	102.637350877415	172.033438592127	58.1542765175596	51.5332343555809	80.1222514043673	106.975885866818	x	122.606914413677	59.4354177033181
ENSG00000173918	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	6.66585578147511	6.84480798127737	x	x	x	x	x
ENSG00000156398	3.10678399497238	12.076150946414	11.0197388723513	8.68598260893353	13.2247444049257	x	x	17.9417031641454	3.04213885849044	16.075458438775	3.18788177945248	9.1359882283348	2.82617740865414	2.88222236088832	15.5448225506603	x	201.090719867229	53.2376252774038	16.4650456240123	28.8394917379991	2.35939501518943	10.8944608784705	36.8992397125758	11.0179559529173	8.00093618162675	14.4459262696964	7.0203109407243	x	8.28292082514413	x
ENSG00000204450	x	x	x	x	x	x	x	11.8011811273064	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000179361	x	x	10.4211586438623	3.90568402684062	x	56.1644667025985	x	x	x	x	x	10.578466430106	x	8.55180064614849	7.63293471595007	x	x	x	x	x	55.2354730956499	x	x	x	x	x	7.52383593522408	x	11.2444694633022	x
ENSG00000105926	5.04760504247051	13.5271828771798	6.84628237177513	8.9802634602071	6.90430795651633	x	34.5693025884727	x	7.33489139770858	9.96204331288443	15.646626560784	x	7.45462103990738	42.1620119855499	26.9997455280122	3.92268489331916	12.1804292807985	14.1551863535489	x	x	x	45.0499324104779	31.8209089506591	9.77953285498005	10.7119163360492	14.3439095666521	15.5150194502427	64.118900736809	52.5963965956628	8.14726361730338
ENSG00000044524	x	x	x	17.2296537909826	x	x	11.5978728158901	x	3.48078004624587	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	10.9582913110483	x	x	x	x	x
ENSG00000205517	8.39149445691596	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000114302	211.44183764589	78.8056394394694	79.175024456429	75.6367561451593	164.488090273702	36.1672545545435	152.006733966735	54.4439216446543	102.544521084419	96.371669091473	104.555419519956	70.5672896434849	76.3765772953541	67.4186602932748	96.2022240090049	96.5677185528056	73.2331748464659	80.7156131662533	86.7854862205882	55.2314593956147	59.4864239366982	118.786980188428	166.786558989589	27.0246432737597	147.234883738732	129.647482539544	229.702218283732	82.7617550841414	149.731842502822	99.630498623286
ENSG00000083812	x	x	x	3.09872087218174	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	9.41999488737327	x	x	x	x	x	x
ENSG00000064692	8.55642956657856	x	x	x	x	x	x	6.3692295253874	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	30.2524083609806	x	3.21066513422675	x
ENSG00000066279	x	x	x	2.37509482224318	x	x	x	2.78072456720256	3.74514922698273	7.82462042452899	2.01047086412425	x	x	3.35489488010473	2.99442125211929	x	x	x	x	x	2.20911309647022	x	x	4.89126766770654	x	2.5306162892771	4.61830648442636	3.54317072395955	2.94082416813715	2.10834549136426
ENSG00000197142	x	36.7670530550814	92.8348370420286	52.7517338678026	166.916964347645	x	x	691.763986122353	x	94.0363781226386	x	x	x	x	x	x	x	471.137725563586	93.4788975673227	59.0739042403177	28.6094813862173	27.6632279554653	13.2618502194759	128.90136420997	35.0861367008665	155.283550019682	x	x	18.9448240937924	32.3270029587877
ENSG00000151151	x	x	x	x	x	x	x	5.17804963534674	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000198879	x	x	x	2.07891032884301	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	6.11962293621054
ENSG00000197965	x	4.12752364551859	x	x	5.82387333817126	x	50.534301277726	10.3901352749621	8.33825365365084	3.85908383716549	16.2725215758311	x	16.4260346516737	4.39504281804067	6.50703875685085	x	x	3.58630533735446	5.7332366862194	x	x	31.209166378967	13.4206747730025	x	12.7059309832095	10.9983311542355	9.62104888603055	7.69950093248456	24.4899765639427	9.48213265160866
ENSG00000189077	278.850160707717	35.780076060366	85.5845014550222	24.0619080912684	81.8417793994378	x	67.2169918212166	70.8756111415268	26.5754497639586	113.459148623484	82.657698957514	24.1031113362144	123.157351678559	42.3062101497954	39.7186506697111	89.5756209700138	69.6500956874991	156.485303267277	38.1881673479053	45.3324061980545	11.1261031416831	126.519769523972	92.3593140284927	x	30.442977645652	48.2527332004722	47.1682367326131	105.973900197109	152.044643291088	94.588835293198
ENSG00000239306	135.771294331912	299.194437946342	433.992243760109	452.169401952095	62.4822390209268	45.58309187365	272.086853668212	304.163364319123	191.69544813003	232.158835833506	380.852886252196	108.266587992724	195.34880973893	132.049667989246	125.935707767752	22.7447970915677	149.278572127643	86.3720926966422	111.072706449852	281.832156743254	331.32548453491	341.723375805217	281.610425608417	x	83.8692659469087	165.616666267014	113.757852214858	68.2010248793275	301.800300498156	77.4406948515645
ENSG00000137142	x	x	x	x	x	x	48.6619118315966	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	20.5055140630505	x	x	x	x	x	x	x
ENSG00000125815	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	17.9869397294995	x
ENSG00000117697	x	133.95886081252	26.8905986444783	37.2333389485628	x	x	x	13.0659250596177	17.7415523051522	9.91230691337799	28.3400901567381	x	16.7497057296671	x	x	x	x	x	x	28.7253339565924	10.3800665866514	8.07092882947543	x	x	x	x	20.8033901247359	x	20.7272892005886	x
ENSG00000065809	34.0985456843269	181.268190680664	118.298710491095	85.3898728825656	7.70874647932312	20.583656452382	77.5703620277606	40.7754826728048	10.8605486634181	22.6609339071869	17.5790900033663	11.9367582887669	10.2533865721635	26.7388430024254	25.8390468997274	x	13.5996021507674	32.3000077060796	x	48.393342265834	176.891990431538	x	59.2140736351763	14.0690174632288	33.6363087058809	14.5578967193447	4.24495419806368	20.3828267750318	25.3765543343534	6.06434804874048
ENSG00000170369	862.720557588083	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000072163	8.87504843331823	x	x	x	219.582508293976	47.3961229408186	x	15.051420229153	16.1915316112231	x	x	x	9.07050612470934	x	87.7906298909168	19.6483615195826	6.27299179733387	10.8475285445564	26.5052550766482	x	x	18.1679801434774	13.9874309575084	x	151.513362026255	143.864394444637	x	8.02465148153685	24.4066058449487	268.884514622435
ENSG00000143727	158.289481194703	261.528713715385	413.268988214172	625.512717647535	280.496987238787	137.917805701386	551.98266011234	327.701023298441	359.117427089704	343.083796631917	519.627890856235	331.26079671034	745.960584935471	201.051860148624	242.56625265772	175.475643135372	218.424217065462	151.251255841496	163.00029791851	240.361620895857	884.761829833971	274.165500348137	276.816361174091	548.65951831381	274.818766206798	320.430141446627	403.936382984641	285.036766114701	331.625893281891	160.14277608978
ENSG00000196628	15.5179746801944	12.4317022147698	x	x	x	x	7.84481103696776	3.72915274598508	7.29344160946575	x	2.63171772246251	x	x	x	3.91971434072655	x	x	x	x	3.96801631744423	1.94777037084172	x	x	x	x	x	x	x	x	x
ENSG00000138286	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	9.07985474115261
ENSG00000163064	x	x	x	x	x	x	x	x	x	9.3475031006499	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000196666	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	16.5371450752757
ENSG00000172733	x	x	x	x	x	x	11.3470075468628	x	x	x	x	x	6.74940316098064	12.7042575859827	x	x	x	x	x	x	x	x	x	x	x	x	16.7657234500915	x	x	x
ENSG00000073737	x	x	x	x	25.7635638363505	x	x	x	x	x	x	x	x	x	11.38674962341	x	x	6.27572118063076	50.1633178448466	x	x	x	x	x	7.41142324203977	28.8691787020885	x	x	x	x
ENSG00000143702	x	x	x	x	x	x	9.55554970627722	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	7.03355727559517	x
ENSG00000189221	126.376788160719	x	x	x	319.312776491566	154.85600027084	92.7228666807226	257.035533429493	20.7627858747318	185.733538827627	41.7866091134399	1673.78737794339	24.9782527794659	172.486907127235	182.758344399065	507.786928485683	570.908960480307	768.945761063745	390.98640800391	x	x	195.4639960922	262.489806808376	x	235.599462501176	400.003529909184	294.657820812475	170.19185062861	141.86134759765	310.587478533386
ENSG00000160785	x	x	x	x	x	x	x	x	x	x	x	x	x	5.69313542285938	x	x	x	5.16898439014553	x	x	x	x	x	x	x	x	5.51715538712026	x	x	x
ENSG00000106560	x	x	107.314536688576	70.5153832997484	x	x	x	x	x	x	x	x	x	x	x	x	x	x	19.822992269123	144.745075159307	83.5054909226021	x	x	x	x	x	x	x	x	x
ENSG00000129988	347.0134381297	x	x	x	177.357729689895	119.362452022713	x	30.8758269894282	x	x	x	35.792075579325	x	x	143.692811783249	93.784461830008	294.118862637349	204.832128409149	263.120137884573	423.494283921283	x	403.962037168302	17.838484020229	29.230447742314	207.278655247946	111.698889718812	26.8280474467178	76.4654128678138	270.623030460352	264.83309756558
ENSG00000183943	x	13.7150677924378	9.96271726624934	2.83520523703197	x	x	x	x	x	x	x	x	x	x	x	4.08378314957	x	x	x	x	x	x	x	x	x	x	x	x	2.65434859214966	x
ENSG00000196482	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	5.44104503244026	22.6942851282968	x	x	x	x	x	x	x	x	14.4958062429367	x	x	x
ENSG00000198728	x	x	27.267184708646	11.1333527456709	x	x	14.276869451742	x	9.1410614452496	10.0511225900642	9.57899181519505	x	25.4764123691282	x	x	x	x	x	x	x	x	16.3679143088793	x	x	9.28617275359294	x	21.094728629765	x	37.3329547388006	x
ENSG00000170144	277.171423857365	495.814943684117	692.035090677773	716.881500271286	386.245589241428	95.9153686216179	1031.21419790362	914.399417946297	775.064465312519	512.74732804039	1289.87727808026	563.025095697488	954.808788872915	346.431685141104	292.685774307954	67.4552607299561	251.573959919971	147.274013014453	248.018756137324	223.404781310833	856.510498281233	642.499463406893	534.332421355015	34.9958220682528	353.209305423574	483.904565156612	801.166416485888	152.15662309848	549.636166732808	275.26683804802
ENSG00000173041	7.0586296854667	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000161082	x	x	x	x	x	x	8.64014673929705	x	x	5.3811656790761	x	x	x	17.1156235050141	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000214113	29.1728376770793	11.3395585883587	4.26049761072594	12.6617017566065	3.99037273307412	x	6.98314002173008	x	3.69851357190497	x	8.02836280811784	x	7.28996033717006	23.7484664462137	x	18.0076199970679	4.12394304838401	19.6579756456738	3.92827076011477	x	x	14.0929340559332	6.13034104784306	x	4.86907672992875	3.76789107513127	9.3923622377851	13.188764931533	21.8932937079521	3.13916265925639
ENSG00000100625	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	2.54707658858466	x
ENSG00000185946	x	11.4150749075639	x	9.12038079750481	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	9.02186760857946	4.42854187378092	5.11217662599633	x	x	x	x	8.78466464716841	x	4.37626472368906	x
ENSG00000196236	14.7318729791308	x	7.79988946660694	2.08827947904811	3.65267969757611	x	x	7.57980680098506	9.1525085987074	14.3758231837111	7.89391032081114	x	9.71684230737072	x	8.16230950721651	8.24184510631949	4.52834585953746	31.4901672961996	x	x	x	4.6821086875049	11.223098082581	x	5.31269522833246	x	8.04564428626491	4.829056043033	26.0526906197183	2.87350492795227
ENSG00000164535	7.36319603364873	36.0341249670943	10.7534547910349	11.5161729227727	x	15.264110728446	x	43.8480889383246	x	7.92779258484529	9.38043183694786	58.9009390660946	13.3962955387086	34.1548821709686	11.2531115539602	x	x	x	9.91491743112157	71.4300851689238	x	6.45507148701918	x	18.3815088361481	x	x	5.54613449764274	13.3153260862091	22.1033846865787	7.92321621141965
ENSG00000160209	90.8382199303953	85.3174841664963	106.193623325229	37.5112812507052	69.0028967900072	49.4473553818404	114.280456142145	118.183001705668	47.36201082022	51.6986771442702	86.5281485920273	92.9612784372691	117.704655041984	215.248637175364	35.1626713313227	54.0824539287246	144.678964260591	60.4284211606272	87.1795124963399	185.336794103929	66.1767990930459	119.207434813283	127.113678017279	19.8533694338717	89.9439840782753	58.1632542318444	81.8616356230003	116.756749540816	144.464267426451	34.0096877206522
ENSG00000142405	x	x	x	x	7.67629713871034	18.1371677182275	x	8.35490092438347	5.31961359869567	11.2827722755462	x	11.8865114767121	x	9.60924508279405	51.8709211206934	x	13.5423557328741	x	x	x	x	21.353657092849	35.3788900882624	x	9.36666378564562	47.8432216485176	x	30.4455403881197	18.0100521154581	x
ENSG00000133101	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	25.5588765714549	x
ENSG00000120725	22.5563143677951	x	x	x	x	x	x	31.4859577359691	x	21.9973089664565	55.2987640821874	39.1219501922952	42.8554295980845	18.9936248360375	x	17.2410466553996	x	x	x	x	x	40.654686312695	58.2749008604114	x	77.2399028568482	x	8.35525306275144	x	149.844396498483	x
ENSG00000188732	x	x	x	x	x	x	x	x	x	x	8.11383274341853	x	x	x	x	10.5608869554988	x	x	x	x	x	x	x	x	x	6.63235906147324	3.86787473270848	4.64305484734565	11.5611769566114	x
ENSG00000260314	116.914285803609	x	x	x	134.583284420641	44.7632917282309	x	38.9120735203375	3.95413396412443	104.893270337561	24.980550800735	220.553474078615	18.6205377865783	3.80710633510181	223.327762249499	x	46.1127540233311	180.679726684464	1052.37464078833	x	x	142.557010428934	112.83314363959	x	42.2735112143511	247.537190629124	x	14.4236893645424	122.134381988207	115.867214225408
ENSG00000185686	x	x	x	x	x	x	x	x	x	x	x	x	6.85430381060379	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000215029	x	x	x	x	x	x	x	13.5756719117194	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000104723	17.3753833093785	x	x	x	x	x	43.32403173929	x	10.3449661247071	5.2495275656256	11.7855617470583	102.133464865305	24.9787403336396	x	x	x	x	x	15.5978907401353	x	x	30.5179757985151	x	x	x	x	31.9471963154666	x	35.715500378232	x
ENSG00000168958	66.5842701487752	91.2935641157956	47.9908634184019	79.1716596624945	12.651384176854	x	28.9788421333089	8.80118143824005	16.6547147485003	22.1115301854857	59.3261683406534	25.6416743036224	57.7509911741318	89.1972058212843	18.5018525379244	26.0126031012772	42.7841537596253	35.6900477244668	32.6033096458106	46.9814341413097	53.6963096302991	77.2228211726135	19.0799036926058	92.1270657968573	24.085022408581	39.0902660916002	54.9344313576101	24.3204577889132	140.822834034305	52.107962234921
ENSG00000171970	x	x	x	x	x	x	x	15.8547071460717	x	x	x	x	9.68773544074855	x	x	x	x	x	x	x	x	x	x	x	12.4779014868992	x	x	x	x	x
ENSG00000167779	x	x	x	x	x	37.5702028719695	x	x	x	x	x	x	x	x	83.0932816614004	x	x	x	24.4040066252839	141.116786876744	x	47.6644233591195	57.1262367143099	x	40.8660215704066	47.9868902032351	x	64.6233375787539	27.2019989112228	78.0069918928895
ENSG00000121807	x	x	11.6633315348664	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	106.574542789769	x	x	x	x	x	x	x	x	x	x
ENSG00000114120	16.2132572579407	x	6.71685177439157	x	x	x	x	x	x	x	x	x	4.18381502540305	14.604509940599	x	x	x	x	x	x	x	8.06396813190796	x	x	x	x	24.2496898399519	x	6.90313771421069	x
ENSG00000164010	x	x	x	x	7.80241702456089	x	8.26098928772612	x	x	7.80385352832299	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000137474	97.193792940543	2.77122667703674	4.17485372951328	x	x	x	x	16.6003482642234	4.15401380953048	5.6688321016478	4.3503384837249	4.7030461143833	x	x	x	4.44311615094258	5.46963050860617	26.4863692229435	3.84930525300981	x	x	9.2239065572722	6.00710985551172	x	4.77119928293205	5.72301795745481	99.6767185732861	5.0237427845679	15.3699536861063	3.87668443111941
ENSG00000111667	1432.5225285992	588.286573311196	901.560886743376	693.436165621089	451.066327533554	298.797273945039	881.504987974556	494.903671825871	480.171168191252	356.280077553267	950.722900442162	320.136948420938	664.365247685897	617.870962726897	305.552797276239	106.595108223441	186.83384889792	245.206846850246	269.003025839005	405.277663081399	388.472846843467	585.843231143293	448.829304621509	358.569344191616	441.679483792034	417.048638296617	458.967601726863	640.000215685963	564.893939284238	321.044198951281
ENSG00000177697	201.125924271307	x	x	9.71551252936404	277.892491607855	33.261014598835	54.2806101451421	69.3379174659658	32.9221790834543	12.7381115464763	18.6937666201667	100.234343034903	21.5247188994114	15.6167718495728	282.355249548353	207.903478302553	118.84756644591	69.5190452349914	170.839364346154	18.3039332846277	x	117.727841139071	58.2051034337257	191.753227730515	169.739554706529	226.929170964689	38.0903786370963	295.145296676535	86.2744051203053	331.920469914692
ENSG00000163362	x	x	9.12962970601961	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000044090	15.5023102539828	x	x	x	5.30116377620603	42.4650107225287	x	16.9992808845519	24.1213629367153	11.410759396876	14.8120154605585	131.339041055182	22.0239933308058	3.59544671690756	100.691222914423	7.97055312738775	5.47861038695202	x	42.0376784021702	x	x	41.3492089905351	61.0806509926805	x	23.1310734832411	90.1007906512494	11.6767090404586	21.0253450245717	31.017425810886	99.3503030445396
ENSG00000137656	x	52.0636382868504	42.5584132918417	81.2822966634378	x	x	29.7109714911024	14.202192165843	14.5509582999892	20.916953659651	12.3748228741521	x	8.83630878315999	x	14.8452933387171	x	x	8.18187146636879	x	60.1129175085312	44.1479244378775	19.9292196785655	10.2060687026021	x	x	x	x	x	36.4489443516726	x
ENSG00000123500	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	42.0365641847457	x	x	x	x	x	x	x
ENSG00000103249	140.098844532604	52.615677989505	x	31.807328031298	6.1816960644572	x	13.8231553801824	6.72817339270796	x	4.8658506606561	4.63728735121201	9.572167398937	8.22226020670311	10.158131011576	x	12.2423366299555	x	6.96371460166924	x	40.9395377224034	3.43211995218021	14.5409191635172	9.49683341987891	11.2820404869324	26.9731839940168	23.3481521536948	23.0603457164962	4.08628174488852	37.3076567694493	19.4521672580362
ENSG00000125482	x	33.8776105243252	x	11.0682500862307	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	6.31954450716704	5.24520850565354	x
ENSG00000112514	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	97.5241849393724	x	x	x	x	x	x
ENSG00000150526	x	x	12.1216959259253	x	x	x	x	x	x	x	x	x	x	x	x	x	x	6.99120223351979	x	32.3181302075939	9.35821567364643	x	x	x	x	x	x	x	x	x
ENSG00000105339	3.89113077516971	37.7214401022403	x	6.08579951792641	5.32243805622729	x	5.95086586961518	x	x	22.913104604307	x	x	x	x	11.893565914565	4.49275741974766	x	x	x	18.1609979003298	4.38719705969926	x	8.17677010978265	114.258471874948	3.87065026303536	5.02568762155414	x	x	x	x
ENSG00000072415	23.2462167534541	x	x	x	10.6578315114107	21.6028852023413	5.87583694114381	x	7.52425266656893	8.48408047375796	8.19915816545397	24.4131646918134	x	15.0607000173786	5.87180550645223	x	9.27134260458475	9.70860396621714	10.0147643477216	x	x	6.73643447330496	20.1841920667455	x	38.2184883680833	9.9246468088472	31.3051370556301	6.94785656911881	17.300118543863	x
ENSG00000106617	x	6.25685127505238	18.851896235781	5.04725460775682	x	x	9.87069491595475	x	26.3133861912968	x	x	10.6184962497816	x	35.4641645776539	8.37725129383521	34.7168996455853	15.5747334767487	x	x	x	x	5.65819730647339	x	x	12.8404869845445	x	9.72293593928655	39.5344704380965	14.5310526710329	43.4782469129884
ENSG00000139977	x	2.70524508948824	20.3772622511958	6.60144894581533	7.63411968190424	x	19.7613042547915	3.96045896953615	2.68885247848231	16.9076981338185	11.4053135151566	x	5.70407155173703	6.29647380791446	8.52963479116242	x	x	9.40208777610981	x	x	6.35777322381892	6.14161532225277	11.728166860761	x	8.32767062086337	x	8.40771933002146	2.52318809993116	20.9424075866753	x
ENSG00000162804	x	2.57859683726703	x	x	x	x	4.51139543471003	3.88512092165177	4.2116919096895	x	x	x	2.3739337029385	x	3.98828776264041	x	x	x	x	x	x	6.10873456739745	13.7096445258834	2.52803436782149	x	x	x	2.35958525029041	1.9584507412839	x
ENSG00000162616	46.522550290086	x	x	x	98.1961826131636	125.395474279037	38.9243685519917	x	70.5802552040424	24.4706300956638	30.8231467746815	44.4832514681403	64.8245208639556	136.207530315235	123.524983653358	74.7371274563439	x	6.01318264395778	38.4518283774554	x	x	68.8432942024231	30.0033826919869	x	151.893978210065	88.517619483231	74.3299898553296	76.3671368777042	31.5460225544287	183.471663373089
ENSG00000204978	x	x	x	x	30.843134697926	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000253313	x	x	x	x	19.7412756591597	x	x	x	x	36.389873275808	x	x	x	x	x	x	x	x	x	x	x	x	15.16409125231	x	28.7129969444653	18.6406086206765	x	x	x	x
ENSG00000104691	13.1349623826849	12.9787257067862	29.8965292742351	x	x	x	x	x	x	14.142127535897	x	x	23.8972094677578	x	x	x	x	x	x	41.3234077158139	x	11.5149889765361	x	x	x	x	x	x	9.85737460545234	x
ENSG00000170381	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	6.77423168825543	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000204681	x	x	x	x	x	x	14.4124792123837	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ENSG00000137804	x	x	x	x	x	x	x	x	16.7869251047258	17.8023318469702	13.4753946722936	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	19.9357115308276	9.52825129285294
ENSG00000071909	x	x	x	x	x	x	5.90027974267145	x	x	x	x	x	8.75289884379037	x	x	x	x	x	x	x	5.10488575057447	x	x	7.47482471426039	x	x	x	x	x	x
